"sYNGEO_ID"	"begin"	"end"	"span"	"completeness"	"Origin"	"Longitude"	"Latitude"	"MAIN_BAS"	"Shape_Leng"	"Shape_Area"
"1478"	2004	2013	10	1	"Sweden"	14.51589	59.48629	2080033320	29.1701336891	7.99509986951
"1505"	2004	2013	10	1	"Sweden"	13.48857	59.88652	2080033320	29.1701336891	7.99509986951
"1514"	2004	2013	10	0.9	"Sweden"	14.59067	60.05596	2080033320	29.1701336891	7.99509986951
"1546"	2004	2013	10	0.8	"Sweden"	13.61831	60.544	2080033320	29.1701336891	7.99509986951
"2178"	2004	2013	10	0.9	"UK"	-1.952879143	51.02797	2080048980	3.47967627989	0.379419852214
"2253"	2004	2013	10	0.9	"UK"	-1.797747531	50.83837	2080048980	3.47967627989	0.379419852214
"2255"	2004	2013	10	1	"UK"	-1.818289892	51.09611	2080048980	3.47967627989	0.379419852214
"2257"	2004	2013	10	1	"UK"	-1.866623949	51.08285	2080048980	3.47967627989	0.379419852214
"2258"	2004	2013	10	0.9	"UK"	-1.800358881	51.07169	2080048980	3.47967627989	0.379419852214
"2259"	2004	2013	10	1	"UK"	-1.780167006	51.07082	2080048980	3.47967627989	0.379419852214
"2262"	2004	2013	10	1	"UK"	-1.866970651	51.03652	2080048980	3.47967627989	0.379419852214
"2739"	2004	2012	9	0.888888888888889	"UK"	-2.002790118	50.86071	2080048980	3.47967627989	0.379419852214
"2750"	2004	2013	10	0.9	"UK"	-2.275190158	51.03394	2080048980	3.47967627989	0.379419852214
"2751"	2004	2013	10	0.8	"UK"	-2.283708291	51.02762	2080048980	3.47967627989	0.379419852214
"2720"	2004	2013	10	0.9	"UK"	-3.543820552	51.10437	2080049120	3.08085945511	0.159479732137
"2762"	2004	2012	9	0.888888888888889	"UK"	-3.69097837	51.14828	2080049120	3.08085945511	0.159479732137
"2763"	2004	2013	10	0.9	"UK"	-3.593001543	51.11396	2080049120	3.08085945511	0.159479732137
"2764"	2004	2013	10	0.9	"UK"	-3.507595183	51.04899	2080049120	3.08085945511	0.159479732137
"2765"	2004	2013	10	0.9	"UK"	-3.516492228	51.02873	2080049120	3.08085945511	0.159479732137
"2766"	2004	2013	10	0.9	"UK"	-3.488111024	51.05536	2080049120	3.08085945511	0.159479732137
"2767"	2004	2013	10	0.9	"UK"	-3.815246751	51.14516	2080049120	3.08085945511	0.159479732137
"2768"	2004	2013	10	0.9	"UK"	-3.757506095	51.13813	2080049120	3.08085945511	0.159479732137
"2769"	2004	2012	9	1	"UK"	-3.768105545	51.13869	2080049120	3.08085945511	0.159479732137
"2770"	2004	2012	9	0.888888888888889	"UK"	-3.711126947	51.10932	2080049120	3.08085945511	0.159479732137
"2536"	2004	2013	10	0.9	"UK"	-4.069578544	50.44473	2080049180	2.38173217879	0.132142748174
"2546"	2004	2013	10	0.9	"UK"	-4.045357493	50.48501	2080049180	2.38173217879	0.132142748174
"2547"	2004	2013	10	0.9	"UK"	-4.079948481	50.48205	2080049180	2.38173217879	0.132142748174
"2548"	2004	2013	10	0.9	"UK"	-4.072584572	50.46195	2080049180	2.38173217879	0.132142748174
"2565"	2004	2013	10	0.9	"UK"	-4.075339438	50.60516	2080049180	2.38173217879	0.132142748174
"2566"	2004	2013	10	0.9	"UK"	-4.105341277	50.58674	2080049180	2.38173217879	0.132142748174
"2568"	2004	2013	10	0.9	"UK"	-4.074268286	50.6033	2080049180	2.38173217879	0.132142748174
"2571"	2004	2013	10	0.9	"UK"	-4.191082096	50.56546	2080049180	2.38173217879	0.132142748174
"2572"	2004	2013	10	1	"UK"	-4.057384602	50.53048	2080049180	2.38173217879	0.132142748174
"2642"	2004	2013	10	0.9	"UK"	-3.976294383	50.36594	2080049180	2.38173217879	0.132142748174
"2644"	2004	2013	10	0.9	"UK"	-3.960572027	50.41433	2080049180	2.38173217879	0.132142748174
"2756"	2004	2013	10	0.9	"UK"	-3.833773623	50.41496	2080049180	2.38173217879	0.132142748174
"2761"	2004	2013	10	0.9	"UK"	-3.91545543	50.43343	2080049180	2.38173217879	0.132142748174
"2108"	2004	2013	10	0.9	"UK"	-4.261625037	50.65252	2080049290	2.09747470127	0.122579597802
"2110"	2004	2013	10	1	"UK"	-4.132955035	50.63442	2080049290	2.09747470127	0.122579597802
"2111"	2004	2013	10	1	"UK"	-4.221700848	50.63303	2080049290	2.09747470127	0.122579597802
"2112"	2004	2013	10	0.9	"UK"	-4.257212168	50.64369	2080049290	2.09747470127	0.122579597802
"2115"	2004	2013	10	1	"UK"	-4.22911245	50.66294	2080049290	2.09747470127	0.122579597802
"2651"	2004	2013	10	1	"UK"	-4.43896945	50.82302	2080049290	2.09747470127	0.122579597802
"2657"	2004	2013	10	1	"UK"	-4.453575814	50.65187	2080049290	2.09747470127	0.122579597802
"2658"	2004	2013	10	1	"UK"	-4.165842949	50.65551	2080049290	2.09747470127	0.122579597802
"2552"	2004	2013	10	0.9	"UK"	-4.732622021	50.57955	2080049300	8.26940929101	0.433353965335
"2554"	2004	2013	10	1	"UK"	-4.50105235	50.38691	2080049300	8.26940929101	0.433353965335
"2564"	2004	2013	10	1	"UK"	-4.472814355	50.43335	2080049300	8.26940929101	0.433353965335
"2659"	2004	2013	10	1	"UK"	-4.472302102	50.58844	2080049300	8.26940929101	0.433353965335
"2661"	2004	2013	10	1	"UK"	-4.373147403	50.51565	2080049300	8.26940929101	0.433353965335
"2662"	2004	2013	10	1	"UK"	-4.677860326	50.63441	2080049300	8.26940929101	0.433353965335
"2663"	2004	2012	9	1	"UK"	-4.699301159	50.56998	2080049300	8.26940929101	0.433353965335
"2666"	2004	2013	10	1	"UK"	-4.702235595	50.53241	2080049300	8.26940929101	0.433353965335
"2690"	2004	2013	10	1	"UK"	-4.5243514	50.48616	2080049300	8.26940929101	0.433353965335
"2693"	2004	2013	10	1	"UK"	-4.598006217	50.48728	2080049300	8.26940929101	0.433353965335
"2697"	2004	2013	10	1	"UK"	-4.679067464	50.46847	2080049300	8.26940929101	0.433353965335
"2417"	2004	2013	10	0.9	"UK"	-2.999766763	54.67904	2080050770	4.09235251886	0.326536295215
"2418"	2004	2013	10	1	"UK"	-2.873428554	54.62996	2080050770	4.09235251886	0.326536295215
"2419"	2004	2013	10	0.9	"UK"	-2.688348068	54.50238	2080050770	4.09235251886	0.326536295215
"2420"	2004	2013	10	0.9	"UK"	-2.796412577	54.57065	2080050770	4.09235251886	0.326536295215
"2421"	2004	2013	10	0.9	"UK"	-2.928457176	54.4989	2080050770	4.09235251886	0.326536295215
"2422"	2004	2013	10	1	"UK"	-2.897833132	54.54586	2080050770	4.09235251886	0.326536295215
"2423"	2004	2013	10	0.9	"UK"	-2.74012155	54.97146	2080050770	4.09235251886	0.326536295215
"2424"	2004	2013	10	1	"UK"	-2.698759033	54.93746	2080050770	4.09235251886	0.326536295215
"2425"	2004	2013	10	0.9	"UK"	-2.580199979	54.99281	2080050770	4.09235251886	0.326536295215
"2426"	2004	2013	10	1	"UK"	-2.848337887	54.68669	2080050770	4.09235251886	0.326536295215
"2427"	2004	2013	10	1	"UK"	-2.793779304	54.72469	2080050770	4.09235251886	0.326536295215
"2428"	2004	2013	10	1	"UK"	-2.592482756	54.58441	2080050770	4.09235251886	0.326536295215
"2429"	2004	2013	10	0.9	"UK"	-2.409395375	54.4721	2080050770	4.09235251886	0.326536295215
"2430"	2004	2013	10	1	"UK"	-2.423786351	54.41483	2080050770	4.09235251886	0.326536295215
"2431"	2004	2013	10	0.9	"UK"	-2.449668366	54.52828	2080050770	4.09235251886	0.326536295215
"2432"	2004	2013	10	1	"UK"	-2.623767024	54.75519	2080050770	4.09235251886	0.326536295215
"2433"	2004	2013	10	1	"UK"	-2.596737215	54.68696	2080050770	4.09235251886	0.326536295215
"2434"	2004	2013	10	1	"UK"	-3.053121843	54.74919	2080050770	4.09235251886	0.326536295215
"2435"	2004	2013	10	1	"UK"	-3.08846258	54.73976	2080050770	4.09235251886	0.326536295215
"2437"	2004	2013	10	1	"UK"	-3.03358349	54.70552	2080050770	4.09235251886	0.326536295215
"2438"	2004	2013	10	1	"UK"	-2.338891216	54.41952	2080050770	4.09235251886	0.326536295215
"2274"	2004	2013	10	0.9	"UK"	-1.60141854	54.51794	2080053100	4.00209132489	0.25370242377
"2316"	2004	2013	10	0.9	"UK"	-2.03867721	54.61385	2080053100	4.00209132489	0.25370242377
"2317"	2004	2013	10	0.9	"UK"	-1.566213648	54.48726	2080053100	4.00209132489	0.25370242377
"2318"	2004	2013	10	0.9	"UK"	-1.672325171	54.53703	2080053100	4.00209132489	0.25370242377
"2319"	2004	2013	10	0.9	"UK"	-1.933499201	54.54464	2080053100	4.00209132489	0.25370242377
"2320"	2004	2013	10	0.8	"UK"	-1.928544672	54.49599	2080053100	4.00209132489	0.25370242377
"2321"	2004	2013	10	0.9	"UK"	-1.904257639	54.4898	2080053100	4.00209132489	0.25370242377
"2322"	2004	2013	10	0.9	"UK"	-1.98295042	54.57701	2080053100	4.00209132489	0.25370242377
"2323"	2004	2013	10	0.9	"UK"	-2.05880884	54.61564	2080053100	4.00209132489	0.25370242377
"2324"	2004	2013	10	0.9	"UK"	-2.145641097	54.64882	2080053100	4.00209132489	0.25370242377
"2381"	2004	2013	10	0.8	"UK"	-1.553914094	54.48273	2080053100	4.00209132489	0.25370242377
"2382"	2004	2013	10	0.8	"UK"	-1.501406612	54.48522	2080053100	4.00209132489	0.25370242377
"2683"	2004	2013	10	0.8	"UK"	-1.437886628	54.48882	2080053100	4.00209132489	0.25370242377
"2684"	2004	2013	10	0.8	"UK"	-1.521382564	54.485	2080053100	4.00209132489	0.25370242377
"2685"	2004	2013	10	0.8	"UK"	-1.584536027	54.5071	2080053100	4.00209132489	0.25370242377
"2694"	2004	2013	10	0.9	"UK"	-2.021641572	54.60756	2080053100	4.00209132489	0.25370242377
"2152"	2004	2013	10	0.9	"UK"	-2.074867707	54.1696	2080053240	7.41454154033	1.28243735657
"2172"	2004	2013	10	1	"UK"	-1.952775606	53.66419	2080053240	7.41454154033	1.28243735657
"2192"	2004	2013	10	1	"UK"	-1.318253335	54.36512	2080053240	7.41454154033	1.28243735657
"2312"	2004	2013	10	0.8	"UK"	-0.79781576	54.2088	2080053240	7.41454154033	1.28243735657
"2345"	2004	2013	10	0.9	"UK"	-1.236551088	54.03536	2080053240	7.41454154033	1.28243735657
"2346"	2004	2013	10	0.9	"UK"	-1.195747243	54.01352	2080053240	7.41454154033	1.28243735657
"2347"	2004	2013	10	0.9	"UK"	-1.099108815	53.89509	2080053240	7.41454154033	1.28243735657
"2348"	2004	2013	10	0.8	"UK"	-1.099108815	53.89509	2080053240	7.41454154033	1.28243735657
"2352"	2005	2013	9	1	"UK"	-0.469515139	54.25725	2080053240	7.41454154033	1.28243735657
"2359"	2004	2013	10	0.9	"UK"	-1.897651031	54.04223	2080053240	7.41454154033	1.28243735657
"2364"	2004	2013	10	0.9	"UK"	-1.824821004	54.29379	2080053240	7.41454154033	1.28243735657
"2365"	2004	2013	10	0.9	"UK"	-1.79716675	54.29375	2080053240	7.41454154033	1.28243735657
"2367"	2004	2013	10	0.8	"UK"	-1.973856615	54.27954	2080053240	7.41454154033	1.28243735657
"2368"	2004	2013	10	0.9	"UK"	-1.940015153	54.31637	2080053240	7.41454154033	1.28243735657
"2371"	2004	2013	10	0.9	"UK"	-0.507032992	54.28109	2080053240	7.41454154033	1.28243735657
"2372"	2004	2013	10	0.9	"UK"	-0.653791188	54.30259	2080053240	7.41454154033	1.28243735657
"2373"	2004	2013	10	1	"UK"	-0.999719441	54.30333	2080053240	7.41454154033	1.28243735657
"2375"	2004	2013	10	1	"UK"	-0.887572348	54.35261	2080053240	7.41454154033	1.28243735657
"2376"	2004	2013	10	1	"UK"	-0.779986072	54.24461	2080053240	7.41454154033	1.28243735657
"2512"	2004	2013	10	1	"UK"	-2.321468889	54.34562	2080053240	7.41454154033	1.28243735657
"2513"	2004	2013	10	0.8	"UK"	-2.219769922	54.31349	2080053240	7.41454154033	1.28243735657
"2514"	2004	2013	10	1	"UK"	-2.021480005	54.3038	2080053240	7.41454154033	1.28243735657
"2515"	2004	2013	10	1	"UK"	-1.682765412	54.21821	2080053240	7.41454154033	1.28243735657
"2516"	2004	2013	10	0.9	"UK"	-1.620388567	54.13694	2080053240	7.41454154033	1.28243735657
"2517"	2004	2013	10	0.9	"UK"	-1.545531674	54.1241	2080053240	7.41454154033	1.28243735657
"2524"	2004	2013	10	0.9	"UK"	-1.457131628	54.09767	2080053240	7.41454154033	1.28243735657
"2576"	2004	2013	10	0.8	"UK"	-1.433914096	54.00589	2080053240	7.41454154033	1.28243735657
"2580"	2004	2013	10	0.8	"UK"	-1.400775516	53.97607	2080053240	7.41454154033	1.28243735657
"2582"	2004	2013	10	0.8	"UK"	-1.328455048	53.96976	2080053240	7.41454154033	1.28243735657
"2583"	2004	2013	10	0.9	"UK"	-2.152692662	54.06065	2080053240	7.41454154033	1.28243735657
"2585"	2004	2013	10	0.9	"UK"	-2.154608078	54.04576	2080053240	7.41454154033	1.28243735657
"2599"	2004	2013	10	0.8	"UK"	-1.230958297	54.00746	2080053240	7.41454154033	1.28243735657
"2619"	2004	2013	10	0.8	"UK"	-1.286266656	53.98533	2080053240	7.41454154033	1.28243735657
"2624"	2004	2013	10	0.9	"UK"	-1.179380979	54.30192	2080053240	7.41454154033	1.28243735657
"2632"	2004	2013	10	0.9	"UK"	-1.162479524	54.3018	2080053240	7.41454154033	1.28243735657
"2677"	2004	2013	10	0.9	"UK"	-1.873601337	53.68278	2080053240	7.41454154033	1.28243735657
"2680"	2004	2013	10	0.9	"UK"	-1.813219857	53.6969	2080053240	7.41454154033	1.28243735657
"2705"	2004	2013	10	1	"UK"	-2.198550701	54.40758	2080053240	7.41454154033	1.28243735657
"2706"	2004	2013	10	1	"UK"	-2.14687173	54.37551	2080053240	7.41454154033	1.28243735657
"2707"	2004	2013	10	1	"UK"	-2.104639313	54.37296	2080053240	7.41454154033	1.28243735657
"2709"	2004	2013	10	1	"UK"	-2.078484819	54.38017	2080053240	7.41454154033	1.28243735657
"2710"	2004	2013	10	1	"UK"	-2.055360757	54.35772	2080053240	7.41454154033	1.28243735657
"2711"	2004	2013	10	0.9	"UK"	-1.916821635	54.38376	2080053240	7.41454154033	1.28243735657
"2712"	2004	2013	10	1	"UK"	-1.992138599	54.41563	2080053240	7.41454154033	1.28243735657
"2713"	2004	2013	10	1	"UK"	-1.628057325	54.30593	2080053240	7.41454154033	1.28243735657
"2071"	2004	2013	10	0.9	"UK"	-0.87147548	51.55877	2080053790	9.72602719202	1.7346222576
"2072"	2004	2013	10	0.9	"UK"	-0.964095621	51.46111	2080053790	9.72602719202	1.7346222576
"2073"	2004	2013	10	1	"UK"	-0.884627149	51.50053	2080053790	9.72602719202	1.7346222576
"2074"	2004	2013	10	1	"UK"	-1.088654451	51.48619	2080053790	9.72602719202	1.7346222576
"2084"	2004	2013	10	1	"UK"	-0.488870916	51.49155	2080053790	9.72602719202	1.7346222576
"2091"	2004	2013	10	0.9	"UK"	0.176996079	51.31995	2080053790	9.72602719202	1.7346222576
"2100"	2004	2013	10	1	"UK"	-0.031338075	51.62855	2080053790	9.72602719202	1.7346222576
"2117"	2004	2013	10	1	"UK"	0.168965788	51.83145	2080053790	9.72602719202	1.7346222576
"2141"	2004	2013	10	0.9	"UK"	-1.534044019	51.69872	2080053790	9.72602719202	1.7346222576
"2143"	2004	2013	10	0.9	"UK"	-1.299828648	51.78028	2080053790	9.72602719202	1.7346222576
"2149"	2004	2013	10	0.9	"UK"	-0.073091063	51.80233	2080053790	9.72602719202	1.7346222576
"2153"	2004	2013	10	0.8	"UK"	-0.03812952	51.56119	2080053790	9.72602719202	1.7346222576
"2176"	2005	2013	9	1	"UK"	-0.595823795	51.49157	2080053790	9.72602719202	1.7346222576
"2177"	2004	2013	10	1	"UK"	-0.596139006	51.49257	2080053790	9.72602719202	1.7346222576
"2191"	2004	2013	10	0.9	"UK"	-1.084196088	51.47724	2080053790	9.72602719202	1.7346222576
"2290"	2004	2013	10	1	"UK"	-0.629997196	51.49185	2080053790	9.72602719202	1.7346222576
"2475"	2004	2012	9	0.888888888888889	"UK"	-1.306414013	52.04714	2080053790	9.72602719202	1.7346222576
"2541"	2004	2013	10	0.9	"UK"	-1.792057273	51.66122	2080053790	9.72602719202	1.7346222576
"2543"	2004	2013	10	0.9	"UK"	-1.821892109	51.64401	2080053790	9.72602719202	1.7346222576
"2551"	2004	2013	10	1	"UK"	-1.14082107	51.52746	2080053790	9.72602719202	1.7346222576
"2553"	2004	2013	10	1	"UK"	-1.05782294	51.4923	2080053790	9.72602719202	1.7346222576
"2560"	2004	2013	10	1	"UK"	-0.880675368	51.51423	2080053790	9.72602719202	1.7346222576
"2561"	2004	2013	10	1	"UK"	-0.939303537	51.46194	2080053790	9.72602719202	1.7346222576
"2562"	2004	2013	10	1	"UK"	-0.8497534	51.54609	2080053790	9.72602719202	1.7346222576
"2586"	2004	2013	10	0.9	"UK"	0.145726789	51.65748	2080053790	9.72602719202	1.7346222576
"2590"	2004	2013	10	1	"UK"	-0.791384474	51.55283	2080053790	9.72602719202	1.7346222576
"2591"	2004	2013	10	1	"UK"	-0.764732004	51.56606	2080053790	9.72602719202	1.7346222576
"2594"	2004	2013	10	1	"UK"	-0.698025412	51.53598	2080053790	9.72602719202	1.7346222576
"2596"	2004	2013	10	1	"UK"	-0.690948679	51.54744	2080053790	9.72602719202	1.7346222576
"2597"	2004	2013	10	1	"UK"	-0.688738796	51.50891	2080053790	9.72602719202	1.7346222576
"2598"	2004	2013	10	1	"UK"	-0.691591541	51.50893	2080053790	9.72602719202	1.7346222576
"2600"	2004	2013	10	1	"UK"	-0.288349136	51.81448	2080053790	9.72602719202	1.7346222576
"2605"	2004	2013	10	0.9	"UK"	-0.60524966	51.4914	2080053790	9.72602719202	1.7346222576
"2606"	2004	2013	10	1	"UK"	-0.606427707	51.48819	2080053790	9.72602719202	1.7346222576
"2607"	2004	2013	10	1	"UK"	-0.575535329	51.46914	2080053790	9.72602719202	1.7346222576
"2608"	2004	2013	10	1	"UK"	-0.486391134	51.39586	2080053790	9.72602719202	1.7346222576
"2609"	2004	2013	10	1	"UK"	-0.50209107	51.41337	2080053790	9.72602719202	1.7346222576
"2611"	2004	2013	10	1	"UK"	-0.461454564	51.38119	2080053790	9.72602719202	1.7346222576
"2612"	2004	2013	10	1	"UK"	-0.439373832	51.38355	2080053790	9.72602719202	1.7346222576
"2613"	2004	2013	10	0.9	"UK"	-0.349007394	51.40798	2080053790	9.72602719202	1.7346222576
"2614"	2004	2013	10	0.9	"UK"	-0.344885911	51.40426	2080053790	9.72602719202	1.7346222576
"2617"	2004	2013	10	1	"UK"	-0.016695484	51.67207	2080053790	9.72602719202	1.7346222576
"2625"	2004	2013	10	0.9	"UK"	-1.70397844	51.68645	2080053790	9.72602719202	1.7346222576
"2629"	2004	2013	10	1	"UK"	-1.23308808	51.70774	2080053790	9.72602719202	1.7346222576
"2630"	2004	2012	9	0.888888888888889	"UK"	-1.244174428	51.81968	2080053790	9.72602719202	1.7346222576
"2633"	2004	2012	9	0.888888888888889	"UK"	-0.506650927	51.4623	2080053790	9.72602719202	1.7346222576
"2634"	2004	2013	10	0.9	"UK"	-0.537246847	51.4459	2080053790	9.72602719202	1.7346222576
"2646"	2004	2013	10	1	"UK"	-1.239554436	51.71826	2080053790	9.72602719202	1.7346222576
"2647"	2004	2013	10	1	"UK"	-1.28321143	51.66431	2080053790	9.72602719202	1.7346222576
"2649"	2004	2013	10	1	"UK"	-1.242773329	51.64508	2080053790	9.72602719202	1.7346222576
"2653"	2004	2013	10	1	"UK"	-1.143638397	51.62774	2080053790	9.72602719202	1.7346222576
"2672"	2004	2013	10	1	"UK"	-1.194699008	51.65846	2080053790	9.72602719202	1.7346222576
"2673"	2004	2013	10	1	"UK"	-1.742552765	51.92684	2080053790	9.72602719202	1.7346222576
"2675"	2004	2013	10	1	"UK"	-1.538478327	51.79762	2080053790	9.72602719202	1.7346222576
"26"	2004	2013	10	1	"Australia"	153.0026	-27.41626	5080070390	7.04591735718	1.2427153883
"33"	2004	2013	10	1	"Australia"	152.1829	-26.6252	5080070390	7.04591735718	1.2427153883
"34"	2004	2013	10	1	"Australia"	152.2488	-26.57197	5080070390	7.04591735718	1.2427153883
"35"	2004	2013	10	0.9	"Australia"	152.3809	-26.8806	5080070390	7.04591735718	1.2427153883
"36"	2004	2013	10	1	"Australia"	152.2814	-26.78268	5080070390	7.04591735718	1.2427153883
"37"	2004	2013	10	0.8	"Australia"	152.2928	-26.96295	5080070390	7.04591735718	1.2427153883
"40"	2004	2013	10	0.8	"Australia"	152.3361	-27.03113	5080070390	7.04591735718	1.2427153883
"41"	2004	2013	10	1	"Australia"	152.3138	-27.15133	5080070390	7.04591735718	1.2427153883
"42"	2004	2013	10	1	"Australia"	152.3094	-26.89513	5080070390	7.04591735718	1.2427153883
"43"	2004	2013	10	1	"Australia"	152.4379	-27.2282	5080070390	7.04591735718	1.2427153883
"44"	2004	2013	10	0.9	"Australia"	152.6399	-27.1299	5080070390	7.04591735718	1.2427153883
"45"	2004	2013	10	0.9	"Australia"	152.5554	-27.2246	5080070390	7.04591735718	1.2427153883
"46"	2004	2013	10	1	"Australia"	152.6821	-27.3057	5080070390	7.04591735718	1.2427153883
"47"	2004	2013	10	1	"Australia"	152.8241	-26.79887	5080070390	7.04591735718	1.2427153883
"48"	2004	2013	10	1	"Australia"	152.6825	-26.9707	5080070390	7.04591735718	1.2427153883
"50"	2004	2013	10	1	"Australia"	152.5246	-26.8669	5080070390	7.04591735718	1.2427153883
"52"	2004	2013	10	1	"Australia"	152.0878	-27.4949	5080070390	7.04591735718	1.2427153883
"54"	2004	2013	10	1	"Australia"	152.2301	-27.86752	5080070390	7.04591735718	1.2427153883
"55"	2004	2013	10	1	"Australia"	152.3909	-27.85021	5080070390	7.04591735718	1.2427153883
"56"	2004	2013	10	0.9	"Australia"	152.377	-27.60235	5080070390	7.04591735718	1.2427153883
"57"	2004	2013	10	1	"Australia"	152.4784	-27.9886	5080070390	7.04591735718	1.2427153883
"58"	2004	2013	10	1	"Australia"	152.5596	-28.01237	5080070390	7.04591735718	1.2427153883
"59"	2004	2013	10	1	"Australia"	152.5095	-27.83204	5080070390	7.04591735718	1.2427153883
"60"	2004	2013	10	0.8	"Australia"	152.4614	-27.66316	5080070390	7.04591735718	1.2427153883
"61"	2004	2013	10	0.9	"Australia"	152.6003	-27.93221	5080070390	7.04591735718	1.2427153883
"62"	2004	2013	10	0.8	"Australia"	152.6898	-27.4997	5080070390	7.04591735718	1.2427153883
"64"	2004	2013	10	1	"Australia"	152.7319	-27.78081	5080070390	7.04591735718	1.2427153883
"65"	2004	2013	10	1	"Australia"	152.8905	-27.4407	5080070390	7.04591735718	1.2427153883
"67"	2004	2013	10	1	"Australia"	153.1121	-27.553	5080070390	7.04591735718	1.2427153883
"68"	2004	2013	10	1	"Australia"	152.9396	-27.59496	5080070390	7.04591735718	1.2427153883
"69"	2004	2013	10	1	"Australia"	153.0233	-27.6105	5080070390	7.04591735718	1.2427153883
"71"	2004	2013	10	1	"Australia"	152.7309	-26.8794	5080070390	7.04591735718	1.2427153883
"72"	2004	2013	10	1	"Australia"	152.9792	-27.6214	5080070390	7.04591735718	1.2427153883
"73"	2004	2013	10	1	"Australia"	152.6688	-27.62689	5080070390	7.04591735718	1.2427153883
"74"	2004	2013	10	1	"Australia"	152.715	-27.00615	5080070390	7.04591735718	1.2427153883
"75"	2004	2013	10	1	"Australia"	152.9901	-28.31903	5080070440	3.34772409884	0.351976350942
"77"	2004	2013	10	1	"Australia"	152.8594	-28.222	5080070440	3.34772409884	0.351976350942
"78"	2004	2013	10	1	"Australia"	152.8708	-28.0994	5080070440	3.34772409884	0.351976350942
"79"	2004	2013	10	1	"Australia"	152.8899	-28.2268	5080070440	3.34772409884	0.351976350942
"80"	2004	2013	10	1	"Australia"	153.0839	-28.29325	5080070440	3.34772409884	0.351976350942
"81"	2004	2013	10	1	"Australia"	152.9955	-28.2391	5080070440	3.34772409884	0.351976350942
"82"	2004	2013	10	1	"Australia"	152.9653	-27.98743	5080070440	3.34772409884	0.351976350942
"83"	2004	2013	10	1	"Australia"	152.9488	-27.9312	5080070440	3.34772409884	0.351976350942
"84"	2004	2013	10	1	"Australia"	153.0039	-27.8213	5080070440	3.34772409884	0.351976350942
"85"	2004	2013	10	1	"Australia"	153.0403	-28.2065	5080070440	3.34772409884	0.351976350942
"86"	2004	2013	10	1	"Australia"	153.0779	-28.0965	5080070440	3.34772409884	0.351976350942
"89"	2004	2013	10	0.9	"Australia"	152.6803	-28.1701	5080070440	3.34772409884	0.351976350942
"90"	2004	2013	10	1	"Australia"	152.532	-28.2146	5080070440	3.34772409884	0.351976350942
"91"	2004	2013	10	0.9	"Australia"	153.2076	-27.6632	5080070440	3.34772409884	0.351976350942
"92"	2004	2013	10	1	"Australia"	153.136	-27.64421	5080070440	3.34772409884	0.351976350942
"729"	2005	2013	9	1	"Maryland"	-77.30058	39.27393	7080041400	12.6972308055	3.16246138286
"730"	2004	2013	10	1	"Maryland"	-77.28867	39.20654	7080041400	12.6972308055	3.16246138286
"736"	2004	2013	10	1	"Maryland"	-77.25031	39.23413	7080041400	12.6972308055	3.16246138286
"737"	2004	2013	10	0.9	"Maryland"	-77.25737	39.22639	7080041400	12.6972308055	3.16246138286
"738"	2004	2013	10	1	"Maryland"	-77.25942	39.22258	7080041400	12.6972308055	3.16246138286
"745"	2004	2013	10	1	"Maryland"	-77.29368	39.23368	7080041400	12.6972308055	3.16246138286
"746"	2004	2013	10	1	"Maryland"	-77.31543	39.21938	7080041400	12.6972308055	3.16246138286
"757"	2004	2013	10	1	"Maryland"	-77.22398	39.04985	7080041400	12.6972308055	3.16246138286
"758"	2004	2013	10	1	"Maryland"	-77.20802	39.08718	7080041400	12.6972308055	3.16246138286
"763"	2004	2013	10	0.9	"OHIO"	-80.29407	40.69001	7080047060	169.753839043	347.390974244
"764"	2004	2013	10	0.9	"OHIO"	-80.29972	40.68778	7080047060	169.753839043	347.390974244
"765"	2004	2013	10	0.9	"OHIO"	-80.76328	39.9528	7080047060	169.753839043	347.390974244
"766"	2004	2013	10	0.9	"OHIO"	-82.28833	38.57667	7080047060	169.753839043	347.390974244
"767"	2004	2013	10	0.9	"OHIO"	-82.29111	38.5475	7080047060	169.753839043	347.390974244
"768"	2004	2013	10	0.9	"OHIO"	-82.97076	38.72912	7080047060	169.753839043	347.390974244
"769"	2004	2013	10	0.9	"OHIO"	-83.03	38.72556	7080047060	169.753839043	347.390974244
"770"	2004	2013	10	0.9	"OHIO"	-87.05778	37.82528	7080047060	169.753839043	347.390974244
"771"	2004	2013	10	0.9	"OHIO"	-87.06028	37.82056	7080047060	169.753839043	347.390974244
"772"	2004	2013	10	0.9	"OHIO"	-88.29389	37.44917	7080047060	169.753839043	347.390974244
"773"	2004	2013	10	0.9	"OHIO"	-88.34556	37.41556	7080047060	169.753839043	347.390974244
"789"	2004	2013	10	0.9	"Southwest"	-104.2597	34.47341	7080049270	73.7608475138	79.162037991
"790"	2004	2013	10	1	"Southwest"	-104.3986	33.39874	7080049270	73.7608475138	79.162037991
"791"	2004	2013	10	0.9	"Southwest"	-104.3563	33.28178	7080049270	73.7608475138	79.162037991
"793"	2004	2013	10	1	"Southwest"	-104.3174	32.98959	7080049270	73.7608475138	79.162037991
"794"	2004	2013	10	1	"Southwest"	-104.3239	32.84051	7080049270	73.7608475138	79.162037991
"795"	2004	2013	10	1	"Southwest"	-104.3499	32.59824	7080049270	73.7608475138	79.162037991
"796"	2005	2013	9	1	"Southwest"	-104.2005	34.40295	7080049270	73.7608475138	79.162037991
