site,month,year,site_seas_year,Abramis brama,Alburnoides bipunctatus,Alburnus alburnus,Alosa chrysochloris,Ambassis agassizii,Ambassis marianus,Ambloplites rupestris,Ameiurus melas,Ameiurus natalis,Ameiurus nebulosus,Amia calva,Ammocrypta clara,Amniataba percoides,Anguilla anguilla,Anguilla australis,Anguilla reinhardtii,Anguilla rostrata,Aphredoderus sayanus,Aplodinotus grunniens,Arrhamphus sclerolepis,Astyanax mexicanus,Barbatula barbatula,Barbus barbus,Blicca bjoerkna,Campostoma anomalum,Carassius auratus,Carassius carassius,Carassius gibelio,Carpiodes carpio,Carpiodes cyprinus,Carpiodes velifer,Catostomus commersonii,Chelon labrosus,Chondrostoma nasus,Cobitis taenia,Coregonus albula,Cottus gobio,Cottus poecilopus,Craterocephalus marjoriae,Craterocephalus stercusmuscarum,Ctenopharyngodon idella,Cycleptus elongatus,Cyprinella lutrensis,Cyprinella spiloptera,Cyprinella venusta,Cyprinus carpio,Dicentrarchus labrax,Dorosoma cepedianum,Dorosoma petenense,Esox americanus,Esox lucius,Esox masquinongy,Etheostoma asprigene,Etheostoma blennioides,Etheostoma caeruleum,Etheostoma exile,Etheostoma flabellare,Etheostoma nigrum,Etheostoma zonale,Fundulus diaphanus,Fundulus notatus,Fundulus zebrinus,Gambusia affinis,Gambusia holbrooki,Gasterosteus aculeatus,Glossamia aprion,Gobio gobio,Gobiomorphus australis,Gymnocephalus cernua,Hiodon alosoides,Hiodon tergisus,Hybognathus nuchalis,Hybognathus placitus,Hypentelium nigricans,Hypophthalmichthys molitrix,Hypophthalmichthys nobilis,Ictalurus furcatus,Ictalurus punctatus,Ictiobus bubalus,Ictiobus cyprinellus,Ictiobus niger,Labidesthes sicculus,Leiopotherapon unicolor,Lepisosteus oculatus,Lepisosteus osseus,Lepisosteus platostomus,Lepomis cyanellus,Lepomis gibbosus,Lepomis gulosus,Lepomis humilis,Lepomis macrochirus,Lepomis megalotis,Lepomis microlophus,Leucaspius delineatus,Leuciscus aspius,Leuciscus idus,Leuciscus leuciscus,Lota lota,Lucania parva,Luciobarbus graellsii,Luxilus chrysocephalus,Luxilus cornutus,Macquaria ambigua,Macquaria novemaculeata,Macrhybopsis aestivalis,Macrhybopsis storeriana,Menidia beryllina,Micropterus dolomieu,Micropterus punctulatus,Micropterus salmoides,Minytrema melanops,Misgurnus anguillicaudatus,Mogurnda adspersa,Morone americana,Morone chrysops,Morone mississippiensis,Morone saxatilis,Moxostoma anisurum,Moxostoma breviceps,Moxostoma carinatum,Moxostoma duquesnii,Moxostoma erythrurum,Moxostoma macrolepidotum,Mugil cephalus,Nannoperca oxleyana,Nematalosa erebi,Neogobius melanostomus,Nocomis biguttatus,Nocomis micropogon,Notemigonus crysoleucas,Notropis atherinoides,Notropis blennius,Notropis dorsalis,Notropis girardi,Notropis hudsonius,Notropis photogenis,Notropis shumardi,Notropis simus,Notropis stramineus,Notropis texanus,Notropis volucellus,Noturus flavus,Noturus gyrinus,Noturus nocturnus,Oncorhynchus mykiss,Opsopoeodus emiliae,Oreochromis mossambicus,Oxyeleotris lineolata,Parachondrostoma miegii,Parachondrostoma toxostoma,Perca flavescens,Perca fluviatilis,Percina caprodes,Percina copelandi,Percina macrolepida,Percina maculata,Percina phoxocephala,Percina sciera,Percina shumardi,Percopsis omiscomaycus,Phenacobius mirabilis,Phoxinus phoxinus,Pimephales notatus,Pimephales promelas,Pimephales vigilax,Platichthys flesus,Poecilia reticulata,Polyodon spathula,Pomoxis annularis,Pomoxis nigromaculatus,Porochilus rendahli,Pseudomugil signifer,Pseudorasbora parva,Pungitius pungitius,Pylodictis olivaris,Redigobius bikolanus,Retropinna semoni,Rhadinocentrus ornatus,Rhodeus amarus,Rhodeus sericeus,Rutilus rutilus,Salaria fluviatilis,Salmo salar,Salmo trutta,Salvelinus fontinalis,Sander canadensis,Sander lucioperca,Sander vitreus,Sarmarutilus rubilio,Scaphirhynchus platorynchus,Semotilus atromaculatus,Silurus glanis,Squalius cephalus,Tandanus tandanus,Telestes souffia,Thymallus thymallus,Tinca tinca,Umbra limi,site_year
S5193,8,2006,S5193_8_2006,0,0,12.234042553191491,0,0,0,0,0,0,0,0,0,0,6.382978723404255,0,0,0,0,0,0,0,0,1.0638297872340425,5.851063829787234,0,0,0,0,0,0,0,0,0,1.0638297872340425,0,0,0,0,0,0,0,0,0,0,0,0,0.5319148936170213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.382978723404257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.851063829787234,0,0,0,0,0,0,0,5.319148936170214,0,0,0,0,0,0.5319148936170213,0,0,0,0,0,27.12765957446809,0,0,0,0,0,S5193_2006
S5193,9,2011,S5193_9_2011,0,0.2710027100271003,36.58536585365854,0,0,0,0,0,0,0,0,0,0,14.363143631436316,0,0,0,0,0,0,0,0,2.1680216802168024,3.794037940379403,0,0,0.2710027100271003,0,0,0,0,0,0,3.2520325203252036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.737127371273713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8970189701897016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5420054200542006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.336043360433605,0,0,0,0,0,0,0,4.336043360433605,0,0,0,0,0,0,0,0,0,0,0.2710027100271003,7.046070460704607,0,0,0,0,0,S5193_2011
S5193,9,2012,S5193_9_2012,0.2695417789757413,0.2695417789757413,30.727762803234505,0,0,0,0,0,0,0,0,0,0,9.973045822102426,0,0,0,0,0,0,0,0,2.4258760107816713,1.6172506738544474,0,0,0,0,0,0,0,0,0,1.078167115902965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.078167115902965,0,0,0,4.8517520215633425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.859838274932615,0,0,0,0,0,0,0,3.504043126684636,0.5390835579514826,0,0,0,0,0.2695417789757413,0,0,0,0,0,9.433962264150944,0,0,0,0,0,S5193_2012
S5193,9,2013,S5193_9_2013,0,0,8.203125,0,0,0,0,0,0,0,0,0,0,26.953124999999996,0,0,0,0,0,0,0,0,3.515625,4.296875,0,0,0,0,0,0,0,0,0,3.125,0,0,0,0,0,0,0,0,0,0,0,0.78125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.390625,0,0,0,5.46875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.375,0,0,0,0,0,0.78125,0,0.78125,0,0,0,0,0,0,0,0,0,0,2.34375,5.859375,0,0,0,0,0,S5193_2013
S5193,NA,2010,S5193_NA_2010,0,0,11.602209944751381,0,0,0,0,0,0,0,0,0,0,29.2817679558011,0,0,0,0,0,0,0,0,4.41988950276243,6.077348066298343,0,0,0,0,0,0,0,0,0,2.209944751381215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.18232044198895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1049723756906076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.077348066298343,0,0,0,0,0,0,0,8.83977900552486,0,0,0,0,0,0,0,0,0,0,0.5524861878453038,19.337016574585636,0,0,0,0,0,S5193_2010
S5212,7,2007,S5212_7_2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S5212_2007
S5212,7,2008,S5212_7_2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S5212_2008
S5212,7,2009,S5212_7_2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S5212_2009
S5212,7,2010,S5212_7_2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S5212_2010
S5212,7,2012,S5212_7_2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S5212_2012
S5212,8,2004,S5212_8_2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S5212_2004
S5212,8,2005,S5212_8_2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S5212_2005
S5212,8,2006,S5212_8_2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S5212_2006
S5212,NA,2011,S5212_NA_2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S5212_2011
S5212,NA,2013,S5212_NA_2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S5212_2013
S522,10,2011,S522_10_2011,0,0,0,0,0,0,0,0,0,0,0,0,0,16.209476309226932,0,0,0,0,0,0,0,0,0,0,0,0.7481296758104737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.17705735660848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.239401496259352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S522_2011
S522,10,2012,S522_10_2012,0,0,0,0,0,0,0,0,0,0,0,0,0,11.971830985915492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.887323943661976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.056338028169016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S522_2012
S522,10,2013,S522_10_2013,0,0,0,0,0,0,0,0,0,0,0,0,0,18.18181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.151515151515152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.696969696969695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S522_2013
S522,9,2004,S522_9_2004,0,0,0,0,0,0,0,0,0,0,0,0,0,10.447761194029852,0,0,0,0,0,0,0,0,0,0,0,14.925373134328357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.64179104477612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.26865671641791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S522_2004
S522,9,2005,S522_9_2005,0,0,0,0,0,0,0,0,0,0,0,0,0,13.793103448275861,0,0,0,0,0,0,0,0,0,0,0,4.980842911877394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.708812260536398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.53639846743295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S522_2005
S522,9,2006,S522_9_2006,0,0,0,0,0,0,0,0,0,0,0,0,0,12.365591397849462,0,0,0,0,0,0,0,0,0,0,0,3.225806451612903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.27956989247312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.97849462365592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S522_2006
S522,9,2007,S522_9_2007,0,0,0,0,0,0,0,0,0,0,0,0,0,17.857142857142854,0,0,0,0,0,0,0,0,0,0,0,5.357142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.857142857142854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.21428571428572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S522_2007
S522,9,2008,S522_9_2008,0,0,0,0,0,0,0,0,0,0,0,0,0,10.854503464203233,0,0,0,0,0,0,0,0,0,0,0,1.1547344110854503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.64434180138568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.789838337182445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S522_2008
S522,9,2009,S522_9_2009,0,0,0,0,0,0,0,0,0,0,0,0,0,7.407407407407408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.27777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.925925925925924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S522_2009
S522,9,2010,S522_9_2010,0,0,0,0,0,0,0,0,0,0,0,0,0,13.766730401529637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.09560229445506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.588910133843212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S522_2010
S5226,8,2005,S5226_8_2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.469696969696969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.53030303030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S5226_2005
