siteid,year,air,water
S5,1996,11.250641025641048,10.696672840607494
S5,1997,11.28141025641028,10.791894531250025
S5,1998,11.319230769230794,10.8161321395483
S5,1999,11.308333333333358,10.81173506516679
S5,2000,11.372435897435922,10.828879488431513
S5,2001,11.35384615384618,10.799693533090467
S5,2002,11.37564102564105,10.845544433593773
S5,2003,11.530769230769256,10.969853484324943
S5,2004,11.492948717948744,10.930864229772869
S5,2005,11.56858974358977,10.961529321381562
S5,2006,11.587179487179514,11.00447395819207
S5,2007,11.50384615384618,10.84633970714753
S5,2008,11.60961538461541,NA
S5,2009,11.65961538461541,NA
S5,2010,11.648076923076948,NA
S5,2011,11.712179487179512,NA
S5,2012,11.84615384615387,NA
S5,2013,11.917067307692331,NA
S5,2014,11.98484848484851,NA
S5,2015,12.1740740740741,NA
S5,2016,12.2511904761905,NA
S5017,1983,NA,12.824152785081152
S5017,1984,NA,12.948995306553009
S5017,1985,NA,13.054243782239103
S5017,1986,NA,13.15991383087943
S5017,1987,11.196794871794896,13.21895673702927
S5017,1988,11.290384615384635,13.248601238544191
S5017,1989,11.310897435897456,13.19967940892931
S5017,1990,11.284615384615408,13.224327439528269
S5017,1991,11.37820512820515,13.292085461738806
S5017,1992,11.466025641025665,13.316369237655271
S5017,1993,11.577564102564123,13.386682324531774
S5017,1994,11.689743589743612,13.383699035644554
S5017,1995,11.696794871794896,13.37620071019884
S5017,1996,11.680769230769254,13.355592150565927
S5017,1997,11.696794871794896,13.357754007975284
S5017,1998,11.752564102564126,13.331225429437122
S5017,1999,11.79294871794874,13.369475301106794
S5017,2000,11.894230769230791,13.402407093537182
S5017,2001,11.851282051282077,13.365303196051205
S5017,2002,11.79038461538464,13.34588775634768
S5017,2003,11.843589743589767,13.40560478797328
S5017,2004,11.73717948717951,13.329012652340122
S5017,2005,11.830128205128227,13.346187279441164
S5017,2006,11.796794871794894,13.415639089655016
S5017,2007,11.746794871794894,13.31120307559061
S5017,2008,11.825000000000022,NA
S5017,2009,11.83269230769233,NA
S5017,2010,11.782051282051304,NA
S5017,2011,11.830769230769254,NA
S5017,2012,11.907051282051306,NA
S5017,2013,11.940945512820536,NA
S5017,2014,12.027272727272752,NA
S5017,2015,12.153761574074098,NA
S5017,2016,12.209523809523835,NA
S5110,1983,NA,12.406956951434818
S5110,1984,NA,12.451275321764848
S5110,1985,NA,12.541230578300302
S5110,1986,NA,12.632785073304811
S5110,1987,9.71474358974361,12.501050469814226
S5110,1988,9.676282051282074,12.461631344526264
S5110,1989,9.739102564102586,12.534614328237703
S5110,1990,9.628846153846178,12.44575868264225
S5110,1991,9.578846153846175,12.442082488231192
S5110,1992,9.79038461538464,12.613527556388632
S5110,1993,9.838461538461562,12.711032793598813
S5110,1994,9.739743589743613,12.658950904107886
S5110,1995,9.760256410256432,12.59935716198339
S5110,1996,9.873076923076946,12.625874968498008
S5110,1997,9.828846153846175,12.567944335937522
S5110,1998,9.805128205128227,12.599104358303954
S5110,1999,9.905769230769252,12.751102373676938
S5110,2000,10.068589743589769,12.959929435483891
S5110,2001,10.14743589743592,13.153038361784722
S5110,2002,10.080769230769253,13.057457901595498
S5110,2003,10.132051282051304,13.08315152254974
S5110,2004,10.237820512820534,13.114489714082328
S5110,2005,10.150641025641049,13.028049924291214
S5110,2006,10.266025641025664,13.086601986113427
S5110,2007,10.211538461538485,13.188809093797088
S5110,2008,10.043589743589768,NA
S5110,2009,10.034615384615408,NA
S5110,2010,10.173717948717972,NA
S5110,2011,10.258974358974385,NA
S5110,2012,10.194230769230794,NA
S5110,2013,10.061672008547031,NA
S5110,2014,10.214431818181843,NA
S5110,2015,10.250173611111135,NA
S5110,2016,9.996428571428597,NA
S5116,1983,NA,14.483228986691229
S5116,1984,NA,14.625740012144451
S5116,1985,NA,14.64331715901695
S5116,1986,NA,14.607715078500624
S5116,1987,14.41666666666669,14.649088893792593
S5116,1988,14.49615384615387,14.750942680163284
S5116,1989,14.507051282051306,14.798042649489206
S5116,1990,14.50512820512823,14.728576425405672
S5116,1991,14.649358974358998,14.908514130421196
S5116,1992,14.712820512820535,14.984641598432514
S5116,1993,14.75641025641028,15.085156719501224
S5116,1994,14.79743589743592,15.163538575783775
S5116,1995,14.828846153846175,15.216642096103788
S5116,1996,14.820512820512844,15.155447505070637
S5116,1997,14.88269230769233,15.192458676069233
S5116,1998,14.944230769230794,15.262271939791187
S5116,1999,14.967948717948742,15.304272539187725
S5116,2000,15.103846153846176,15.450250048515146
S5116,2001,15.078205128205152,15.43473831568011
S5116,2002,15.061538461538484,15.418252759102089
S5116,2003,15.132051282051304,15.523842992538084
S5116,2004,15.050641025641044,15.41545091286686
S5116,2005,15.108333333333354,15.392318505951874
S5116,2006,15.137179487179507,15.38589072050874
S5116,2007,15.119871794871814,15.364799935477144
S5116,2008,15.166666666666687,NA
S5116,2009,15.212820512820532,NA
S5116,2010,15.234615384615406,NA
S5116,2011,15.285897435897455,NA
S5116,2012,15.36923076923079,NA
S5116,2013,15.364583333333352,NA
S5116,2014,15.440454545454568,NA
S5116,2015,15.538252314814835,NA
S5116,2016,15.564285714285736,NA
S5118,1983,NA,13.491741434733097
S5118,1984,NA,13.661679351024162
S5118,1985,NA,13.720201110839866
S5118,1986,NA,13.72199656168622
S5118,1987,13.203205128205152,13.727660898061922
S5118,1988,13.255128205128228,13.764968246068731
S5118,1989,13.3019230769231,13.82353910788514
S5118,1990,13.303205128205152,13.868732511080252
S5118,1991,13.455769230769254,14.00410829201725
S5118,1992,13.512820512820536,14.061925800030073
S5118,1993,13.585256410256433,14.10341738187352
S5118,1994,13.61217948717951,14.127542701134338
S5118,1995,13.63397435897438,14.194833960899963
S5118,1996,13.601282051282071,14.16140312781703
S5118,1997,13.643589743589766,14.198087212978288
S5118,1998,13.688461538461562,14.225108963403969
S5118,1999,13.709615384615407,14.306072880671596
S5118,2000,13.81666666666669,14.469761931590568
S5118,2001,13.78269230769233,14.394343606019657
S5118,2002,13.734615384615406,14.273499082907676
S5118,2003,13.751282051282072,14.334832763671898
S5118,2004,13.63589743589746,14.291971469129276
S5118,2005,13.689743589743612,14.30670598347984
S5118,2006,13.676282051282074,14.335945012834358
S5118,2007,13.659615384615408,14.241957600911482
S5118,2008,13.720512820512845,NA
S5118,2009,13.730769230769257,NA
S5118,2010,13.711538461538488,NA
S5118,2011,13.737179487179512,NA
S5118,2012,13.787820512820536,NA
S5118,2013,13.769711538461562,NA
S5118,2014,13.830416666666691,NA
S5118,2015,13.915393518518542,NA
S5118,2016,13.959523809523834,NA
S5166,1983,NA,5.515696755433717
S5166,1984,NA,5.599157440968072
S5166,1985,NA,5.663827123397459
S5166,1986,NA,5.689665730794293
S5166,1987,4.946794871794896,5.749929731320135
S5166,1988,5.036538461538486,5.811755801469874
S5166,1989,5.0211538461538705,5.8068506876627835
S5166,1990,4.976282051282076,5.769639000525864
S5166,1991,5.1320512820513065,5.855230243389446
S5166,1992,5.178846153846178,5.883240880721678
S5166,1993,5.179487179487203,5.936351052308717
S5166,1994,5.204487179487202,5.985922749837262
S5166,1995,5.249358974358997,6.011932725172799
S5166,1996,5.268589743589766,6.0250321999574545
S5166,1997,5.289102564102586,6.064229094676505
S5166,1998,5.358333333333356,6.101979925693633
S5166,1999,5.337820512820535,6.153096282176505
S5166,2000,5.395512820512843,6.240609349959959
S5166,2001,5.3858974358974585,6.23154230362332
S5166,2002,5.446794871794894,6.254447115384638
S5166,2003,5.555769230769253,6.341862566043192
S5166,2004,5.467307692307715,6.335268764006809
S5166,2005,5.553846153846178,6.331109399506563
S5166,2006,5.637179487179512,6.346474372016082
S5166,2007,5.618589743589769,6.314622134254115
S5166,2008,5.672435897435923,NA
S5166,2009,5.771794871794897,NA
S5166,2010,5.8641025641025895,NA
S5166,2011,5.919230769230794,NA
S5166,2012,6.047435897435922,NA
S5166,2013,6.087045940170964,NA
S5166,2014,6.152083333333357,NA
S5166,2015,6.352372685185209,NA
S5166,2016,6.408333333333355,NA
S517,1983,NA,8.523642085148762
S517,1984,NA,8.645664860652065
S517,1985,NA,8.684561665852888
S517,1986,NA,8.85201826829179
S517,1987,7.441025641025663,8.865203818296797
S517,1988,7.536538461538485,8.924322235889946
S517,1989,7.558333333333356,8.960788394243313
S517,1990,7.443589743589766,8.899893110226385
S517,1991,7.446794871794895,8.923275248209658
S517,1992,7.5769230769231,9.01467715532354
S517,1993,7.691025641025663,9.10124456943612
S517,1994,7.923076923076947,9.313692885178808
S517,1995,7.9269230769231,9.316992500500824
S517,1996,7.888461538461562,9.24759944035459
S517,1997,7.800000000000024,9.13081962389826
S517,1998,7.807692307692331,9.101262958233196
S517,1999,7.787179487179509,9.03718171731022
S517,2000,7.8769230769231,9.141447566105793
S517,2001,7.91217948717951,9.167534226637644
S517,2002,7.994871794871818,9.212376090807815
S517,2003,8.116025641025663,9.2779485849234
S517,2004,8.021794871794894,9.2430696096176
S517,2005,8.0794871794872,9.228175839510854
S517,2006,8.0467948717948925,9.229869602344678
S517,2007,7.983333333333353,9.277986508324055
S517,2008,8.107692307692329,NA
S517,2009,8.155128205128225,NA
S517,2010,8.230128205128226,NA
S517,2011,8.285897435897457,NA
S517,2012,8.389102564102584,NA
S517,2013,8.449519230769251,NA
S517,2014,8.431477272727294,NA
S517,2015,8.694097222222243,NA
S517,2016,8.864285714285737,NA
S5173,1983,NA,6.662624417818533
S5173,1984,NA,6.749177160018553
S5173,1985,NA,6.735169787284678
S5173,1986,NA,6.74860045604219
S5173,1987,5.343589743589766,6.660871222080352
S5173,1988,5.419871794871818,6.652975972493512
S5173,1989,5.399358974358998,6.676166788737002
S5173,1990,5.285256410256434,6.615519557855091
S5173,1991,5.323717948717972,6.606428645207354
S5173,1992,5.4929487179487415,6.620976922450944
S5173,1993,5.608974358974383,6.763147950783777
S5173,1994,5.8628205128205355,6.937854043031373
S5173,1995,5.848717948717971,6.973787513146056
S5173,1996,5.76346153846156,6.990480824005933
S5173,1997,5.6769230769230985,6.979465152055812
S5173,1998,5.676282051282072,7.000658631936121
S5173,1999,5.671153846153867,7.0937153351612805
S5173,2000,5.78846153846156,7.206133094200744
S5173,2001,5.860256410256431,7.253452946589566
S5173,2002,5.972435897435918,7.294666544596377
S5173,2003,6.0564102564102775,7.390681301019153
S5173,2004,5.872435897435919,7.427567165733425
S5173,2005,5.987179487179508,7.433028885812494
S5173,2006,5.941666666666688,7.367075715241631
S5173,2007,5.873717948717971,7.43993348621189
S5173,2008,6.003846153846176,NA
S5173,2009,6.071794871794895,NA
S5173,2010,6.117948717948741,NA
S5173,2011,6.146153846153869,NA
S5173,2012,6.194871794871817,NA
S5173,2013,6.1813568376068595,NA
S5173,2014,6.145606060606082,NA
S5173,2015,6.411631944444466,NA
S5173,2016,6.52857142857145,NA
S5193,1983,NA,14.126896745730692
S5193,1984,NA,14.294994804186722
S5193,1985,NA,14.399163622733896
S5193,1986,NA,14.43663236177887
S5193,1987,15.213461538461557,14.493101031963665
S5193,1988,15.29679487179489,14.572061157226583
S5193,1989,15.28525641025643,14.555778855543894
S5193,1990,15.275641025641049,14.563631458771557
S5193,1991,15.3794871794872,14.688418618226686
S5193,1992,15.417948717948738,14.780173824995014
S5193,1993,15.468589743589764,14.833399220002024
S5193,1994,15.546794871794893,14.98623027312452
S5193,1995,15.585897435897458,15.013481296637142
S5193,1996,15.58846153846156,14.964931546724785
S5193,1997,15.633333333333354,15.042508599697038
S5193,1998,15.697435897435918,15.082402899326445
S5193,1999,15.701923076923098,15.13214537791719
S5193,2000,15.809615384615409,15.231181570199842
S5193,2001,15.777564102564124,15.235781312600183
S5193,2002,15.77820512820515,15.205114863469074
S5193,2003,15.866025641025663,15.303537182930212
S5193,2004,15.793589743589765,15.220015176952415
S5193,2005,15.887820512820536,15.219821224790651
S5193,2006,15.910256410256432,15.235591453976124
S5193,2007,15.86794871794874,15.076760137648831
S5193,2008,15.945512820512842,NA
S5193,2009,15.984615384615408,NA
S5193,2010,15.977564102564124,NA
S5193,2011,16.039743589743612,NA
S5193,2012,16.170512820512844,NA
S5193,2013,16.223985042735066,NA
S5193,2014,16.29977272727275,NA
S5193,2015,16.452951388888913,NA
S5193,2016,16.515476190476214,NA
S5212,1983,NA,7.462842462001725
S5212,1984,NA,7.541428746932615
S5212,1985,NA,7.589647302872118
S5212,1986,NA,7.601979534442631
S5212,1987,7.7314102564102765,7.656858160556914
S5212,1988,7.837179487179508,7.73246995974812
S5212,1989,7.800641025641047,7.709293424166189
S5212,1990,7.760256410256432,7.697577217297699
S5212,1991,7.921794871794894,7.803337449293893
S5212,1992,7.979487179487202,7.834751383463565
S5212,1993,7.968589743589766,7.885037700946537
S5212,1994,8.003846153846176,7.951852025741209
S5212,1995,8.061538461538484,7.989228820800804
S5212,1996,8.07564102564105,8.004357910156273
S5212,1997,8.10769230769233,8.04372499906102
S5212,1998,8.185256410256434,8.086889961438324
S5212,1999,8.229487179487203,8.129114943284277
S5212,2000,8.33141025641028,8.223642163398962
S5212,2001,8.353846153846177,8.232301917442932
S5212,2002,8.448076923076945,8.261326872996818
S5212,2003,8.580769230769253,8.334655526968172
S5212,2004,8.475641025641048,8.311466552864815
S5212,2005,8.57820512820515,8.320239662401626
S5212,2006,8.712820512820535,8.314653421331357
S5212,2007,8.71474358974361,8.272508239746116
S5212,2008,8.757692307692329,NA
S5212,2009,8.83846153846156,NA
S5212,2010,8.924358974358997,NA
S5212,2011,8.994871794871818,NA
S5212,2012,9.069871794871815,NA
S5212,2013,9.08677884615387,NA
S5212,2014,9.12886363636366,NA
S5212,2015,9.353877314814838,NA
S5212,2016,9.37976190476193,NA
S522,1983,NA,13.500315309182216
S522,1984,NA,13.692531644381033
S522,1985,NA,13.747775503305313
S522,1986,NA,13.749245237692833
S522,1987,13.809615384615409,13.75836079915367
S522,1988,13.857692307692332,13.776452441093271
S522,1989,13.904487179487203,13.828662539751123
S522,1990,13.909615384615408,13.857673410268951
S522,1991,14.054487179487202,13.980452473958357
S522,1992,14.108333333333356,14.0220401079227
S522,1993,14.183974358974382,14.057426804762644
S522,1994,14.208333333333355,14.068652578500624
S522,1995,14.228205128205152,14.13574606088494
S522,1996,14.198717948717972,14.09863238212392
S522,1997,14.23012820512823,14.11713855449972
S522,1998,14.27115384615387,14.143610597268152
S522,1999,14.29743589743592,14.236602157201546
S522,2000,14.399358974358998,14.411139815892952
S522,2001,14.367948717948742,14.338296508789083
S522,2002,14.319230769230794,14.199785633576244
S522,2003,14.330769230769254,14.277280132587162
S522,2004,14.225000000000025,14.25518305036759
S522,2005,14.273717948717971,14.280177110614222
S522,2006,14.255128205128228,14.318828519185406
S522,2007,14.239102564102588,14.225662667410736
S522,2008,14.299358974358997,NA
S522,2009,14.301282051282074,NA
S522,2010,14.303205128205152,NA
S522,2011,14.328846153846175,NA
S522,2012,14.376282051282075,NA
S522,2013,14.35942841880344,NA
S522,2014,14.422954545454568,NA
S522,2015,14.50428240740743,NA
S522,2016,14.554761904761929,NA
S5226,1983,NA,6.662624417818533
S5226,1984,NA,6.749177160018553
S5226,1985,NA,6.735169787284678
S5226,1986,NA,6.74860045604219
S5226,1987,5.190384615384638,6.660871222080352
S5226,1988,5.26794871794874,6.652975972493512
S5226,1989,5.246794871794894,6.676166788737002
S5226,1990,5.132692307692329,6.615519557855091
S5226,1991,5.1717948717948925,6.606428645207354
S5226,1992,5.341666666666687,6.620976922450944
S5226,1993,5.457051282051302,6.763147950783777
S5226,1994,5.709615384615405,6.937854043031373
S5226,1995,5.694230769230789,6.973787513146056
S5226,1996,5.611538461538482,6.990480824005933
S5226,1997,5.525641025641045,6.979465152055812
S5226,1998,5.525000000000018,7.000658631936121
S5226,1999,5.519230769230788,7.0937153351612805
S5226,2000,5.634615384615404,7.206133094200744
S5226,2001,5.706410256410275,7.253452946589566
S5226,2002,5.817948717948737,7.294666544596377
S5226,2003,5.900641025641046,7.390681301019153
S5226,2004,5.715384615384635,7.427567165733425
S5226,2005,5.828846153846174,7.433028885812494
S5226,2006,5.78397435897438,7.367075715241631
S5226,2007,5.716025641025662,7.43993348621189
S5226,2008,5.849358974358996,NA
S5226,2009,5.9179487179487404,NA
S5226,2010,5.960897435897458,NA
S5226,2011,5.988461538461562,NA
S5226,2012,6.03589743589746,NA
S5226,2013,6.021020299145323,NA
S5226,2014,5.985303030303053,NA
S5226,2015,6.251331018518543,NA
S5226,2016,6.3654761904762145,NA
S5241,1983,NA,6.662624417818533
S5241,1984,NA,6.749177160018553
S5241,1985,NA,6.735169787284678
S5241,1986,NA,6.74860045604219
S5241,1987,5.1493589743589965,6.660871222080352
S5241,1988,5.229487179487201,6.652975972493512
S5241,1989,5.20897435897438,6.676166788737002
S5241,1990,5.094871794871816,6.615519557855091
S5241,1991,5.132051282051303,6.606428645207354
S5241,1992,5.3012820512820715,6.620976922450944
S5241,1993,5.416025641025661,6.763147950783777
S5241,1994,5.667948717948738,6.937854043031373
S5241,1995,5.650641025641046,6.973787513146056
S5241,1996,5.566666666666686,6.990480824005933
S5241,1997,5.4794871794872,6.979465152055812
S5241,1998,5.480128205128225,7.000658631936121
S5241,1999,5.473717948717969,7.0937153351612805
S5241,2000,5.591025641025662,7.206133094200744
S5241,2001,5.662179487179508,7.253452946589566
S5241,2002,5.771153846153867,7.294666544596377
S5241,2003,5.854487179487202,7.390681301019153
S5241,2004,5.670512820512842,7.427567165733425
S5241,2005,5.785897435897458,7.433028885812494
S5241,2006,5.741025641025663,7.367075715241631
S5241,2007,5.6724358974359195,7.43993348621189
S5241,2008,5.8064102564102775,NA
S5241,2009,5.875641025641047,NA
S5241,2010,5.919230769230791,NA
S5241,2011,5.948076923076945,NA
S5241,2012,5.995512820512843,NA
S5241,2013,5.981009615384638,NA
S5241,2014,5.947196969696991,NA
S5241,2015,6.212037037037059,NA
S5241,2016,6.326190476190498,NA
S5258,1983,NA,6.118187889686021
S5258,1984,NA,6.267773711375724
S5258,1985,NA,6.268607271634638
S5258,1986,NA,6.33554875300483
S5258,1987,5.0391025641025875,6.273227554712562
S5258,1988,5.1179487179487415,6.201260062975784
S5258,1989,5.094871794871819,6.227252627641749
S5258,1990,4.98012820512823,6.172999220628028
S5258,1991,5.018589743589768,6.205072803986401
S5258,1992,5.1878205128205375,6.222638800205352
S5258,1993,5.3038461538461785,6.274873156425303
S5258,1994,5.557051282051306,6.36955981132314
S5258,1995,5.5391025641025875,6.390654304700043
S5258,1996,5.45641025641028,6.387400856996217
S5258,1997,5.369230769230792,6.372481086926605
S5258,1998,5.370512820512844,6.38741631141078
S5258,1999,5.366025641025664,6.463625355255933
S5258,2000,5.482051282051305,6.543516657902667
S5258,2001,5.553846153846176,6.637967388446537
S5258,2002,5.664102564102586,6.7118817451672905
S5258,2003,5.747435897435919,6.767739476913084
S5258,2004,5.562179487179509,6.773656194638006
S5258,2005,5.675641025641047,6.850544785008308
S5258,2006,5.629487179487201,6.8484722843876815
S5258,2007,5.558333333333355,6.87703058151974
S5258,2008,5.692307692307715,NA
S5258,2009,5.761538461538484,NA
S5258,2010,5.801282051282073,NA
S5258,2011,5.8294871794872005,NA
S5258,2012,5.876282051282072,NA
S5258,2013,5.862019230769252,NA
S5258,2014,5.828143939393962,NA
S5258,2015,6.092939814814837,NA
S5258,2016,6.208333333333355,NA
S5263,1983,NA,6.118187889686021
S5263,1984,NA,6.267773711375724
S5263,1985,NA,6.268607271634638
S5263,1986,NA,6.33554875300483
S5263,1987,4.961538461538483,6.273227554712562
S5263,1988,5.041025641025663,6.201260062975784
S5263,1989,5.01794871794874,6.227252627641749
S5263,1990,4.905769230769253,6.172999220628028
S5263,1991,4.944230769230791,6.205072803986401
S5263,1992,5.116025641025663,6.222638800205352
S5263,1993,5.23269230769233,6.274873156425303
S5263,1994,5.4833333333333565,6.36955981132314
S5263,1995,5.462820512820536,6.390654304700043
S5263,1996,5.380128205128228,6.387400856996217
S5263,1997,5.2942307692307935,6.372481086926605
S5263,1998,5.296153846153871,6.38741631141078
S5263,1999,5.290384615384639,6.463625355255933
S5263,2000,5.40641025641028,6.543516657902667
S5263,2001,5.4769230769231,6.637967388446537
S5263,2002,5.585256410256434,6.7118817451672905
S5263,2003,5.667307692307716,6.767739476913084
S5263,2004,5.481410256410281,6.773656194638006
S5263,2005,5.5910256410256665,6.850544785008308
S5263,2006,5.542948717948743,6.8484722843876815
S5263,2007,5.471794871794897,6.87703058151974
S5263,2008,5.607692307692333,NA
S5263,2009,5.676923076923103,NA
S5263,2010,5.71538461538464,NA
S5263,2011,5.742948717948743,NA
S5263,2012,5.789743589743615,NA
S5263,2013,5.776362179487204,NA
S5263,2014,5.7440151515151765,NA
S5263,2015,6.010127314814839,NA
S5263,2016,6.127380952380976,NA
S5267,1983,NA,6.118187889686021
S5267,1984,NA,6.267773711375724
S5267,1985,NA,6.268607271634638
S5267,1986,NA,6.33554875300483
S5267,1987,4.961538461538483,6.273227554712562
S5267,1988,5.041025641025663,6.201260062975784
S5267,1989,5.01794871794874,6.227252627641749
S5267,1990,4.905769230769253,6.172999220628028
S5267,1991,4.944230769230791,6.205072803986401
S5267,1992,5.116025641025663,6.222638800205352
S5267,1993,5.23269230769233,6.274873156425303
S5267,1994,5.4833333333333565,6.36955981132314
S5267,1995,5.462820512820536,6.390654304700043
S5267,1996,5.380128205128228,6.387400856996217
S5267,1997,5.2942307692307935,6.372481086926605
S5267,1998,5.296153846153871,6.38741631141078
S5267,1999,5.290384615384639,6.463625355255933
S5267,2000,5.40641025641028,6.543516657902667
S5267,2001,5.4769230769231,6.637967388446537
S5267,2002,5.585256410256434,6.7118817451672905
S5267,2003,5.667307692307716,6.767739476913084
S5267,2004,5.481410256410281,6.773656194638006
S5267,2005,5.5910256410256665,6.850544785008308
S5267,2006,5.542948717948743,6.8484722843876815
S5267,2007,5.471794871794897,6.87703058151974
S5267,2008,5.607692307692333,NA
S5267,2009,5.676923076923103,NA
S5267,2010,5.71538461538464,NA
S5267,2011,5.742948717948743,NA
S5267,2012,5.789743589743615,NA
S5267,2013,5.776362179487204,NA
S5267,2014,5.7440151515151765,NA
S5267,2015,6.010127314814839,NA
S5267,2016,6.127380952380976,NA
S5332,1983,NA,6.186029248359898
S5332,1984,NA,6.3591253427359
S5332,1985,NA,6.376459131485399
S5332,1986,NA,6.4641257652869815
S5332,1987,5.34166666666669,6.435288218962863
S5332,1988,5.439102564102587,6.3842839558919495
S5332,1989,5.4134615384615605,6.439044228578248
S5332,1990,5.287820512820535,6.397545799842271
S5332,1991,5.3211538461538685,6.403707416241009
S5332,1992,5.519230769230792,6.452237407977787
S5332,1993,5.6403846153846375,6.493603202624222
S5332,1994,5.9230769230769456,6.672783836951646
S5332,1995,5.891025641025664,6.669454290928008
S5332,1996,5.804487179487203,6.679217568421998
S5332,1997,5.711538461538484,6.670792173727987
S5332,1998,5.721153846153868,6.66893236209187
S5332,1999,5.7185897435897655,6.734976509289886
S5332,2000,5.826282051282074,6.815842809432615
S5332,2001,5.894230769230792,6.89402258457284
S5332,2002,6.03141025641028,6.928810667380331
S5332,2003,6.119230769230792,6.968866944924402
S5332,2004,5.903846153846176,6.948523229615324
S5332,2005,5.986538461538484,6.997925347992891
S5332,2006,5.94743589743592,6.979217077184629
S5332,2007,5.857051282051304,6.992530895414829
S5332,2008,6.0147435897436115,NA
S5332,2009,6.08397435897438,NA
S5332,2010,6.128846153846176,NA
S5332,2011,6.146153846153869,NA
S5332,2012,6.178205128205151,NA
S5332,2013,6.174358974358997,NA
S5332,2014,6.120113636363659,NA
S5332,2015,6.423437500000023,NA
S5332,2016,6.539285714285737,NA
S5333,1983,NA,6.186029248359898
S5333,1984,NA,6.3591253427359
S5333,1985,NA,6.376459131485399
S5333,1986,NA,6.4641257652869815
S5333,1987,5.465384615384639,6.435288218962863
S5333,1988,5.561538461538485,6.3842839558919495
S5333,1989,5.538461538461561,6.439044228578248
S5333,1990,5.410897435897459,6.397545799842271
S5333,1991,5.445512820512843,6.403707416241009
S5333,1992,5.644871794871817,6.452237407977787
S5333,1993,5.7647435897436115,6.493603202624222
S5333,1994,6.050000000000022,6.672783836951646
S5333,1995,6.016025641025664,6.669454290928008
S5333,1996,5.925641025641048,6.679217568421998
S5333,1997,5.832051282051304,6.670792173727987
S5333,1998,5.844871794871817,6.66893236209187
S5333,1999,5.842307692307715,6.734976509289886
S5333,2000,5.9506410256410485,6.815842809432615
S5333,2001,6.02115384615387,6.89402258457284
S5333,2002,6.158974358974382,6.928810667380331
S5333,2003,6.248076923076946,6.968866944924402
S5333,2004,6.030769230769254,6.948523229615324
S5333,2005,6.113461538461562,6.997925347992891
S5333,2006,6.076923076923101,6.979217077184629
S5333,2007,5.986538461538485,6.992530895414829
S5333,2008,6.142948717948741,NA
S5333,2009,6.213461538461561,NA
S5333,2010,6.262179487179511,NA
S5333,2011,6.276923076923101,NA
S5333,2012,6.307051282051305,NA
S5333,2013,6.302029914529937,NA
S5333,2014,6.247500000000024,NA
S5333,2015,6.550405092592617,NA
S5333,2016,6.665476190476214,NA
S5336,1983,NA,6.186029248359898
S5336,1984,NA,6.3591253427359
S5336,1985,NA,6.376459131485399
S5336,1986,NA,6.4641257652869815
S5336,1987,5.087179487179511,6.435288218962863
S5336,1988,5.1826923076923315,6.3842839558919495
S5336,1989,5.154487179487203,6.439044228578248
S5336,1990,5.029487179487203,6.397545799842271
S5336,1991,5.062179487179511,6.403707416241009
S5336,1992,5.261538461538486,6.452237407977787
S5336,1993,5.383333333333358,6.493603202624222
S5336,1994,5.66538461538464,6.672783836951646
S5336,1995,5.633974358974383,6.669454290928008
S5336,1996,5.548076923076947,6.679217568421998
S5336,1997,5.457051282051306,6.670792173727987
S5336,1998,5.464102564102588,6.66893236209187
S5336,1999,5.458974358974383,6.734976509289886
S5336,2000,5.564102564102589,6.815842809432615
S5336,2001,5.632051282051306,6.89402258457284
S5336,2002,5.767307692307716,6.928810667380331
S5336,2003,5.85641025641028,6.968866944924402
S5336,2004,5.6410256410256645,6.948523229615324
S5336,2005,5.72115384615387,6.997925347992891
S5336,2006,5.681410256410279,6.979217077184629
S5336,2007,5.592307692307715,6.992530895414829
S5336,2008,5.748717948717971,NA
S5336,2009,5.818589743589765,NA
S5336,2010,5.8544871794872,NA
S5336,2011,5.873717948717969,NA
S5336,2012,5.905769230769252,NA
S5336,2013,5.903712606837628,NA
S5336,2014,5.851022727272748,NA
S5336,2015,6.151851851851872,NA
S5336,2016,6.266666666666687,NA
S5358,1983,NA,6.457280829013945
S5358,1984,NA,6.590213834322439
S5358,1985,NA,6.577231343587262
S5358,1986,NA,6.642641859788184
S5358,1987,5.086538461538484,6.599737666203448
S5358,1988,5.1679487179487404,6.545764590532374
S5358,1989,5.14743589743592,6.591398542355291
S5358,1990,5.0339743589743815,6.5133343818860405
S5358,1991,5.077564102564124,6.542577655498821
S5358,1992,5.24871794871797,6.572659575633536
S5358,1993,5.3673076923077145,6.644520647097879
S5358,1994,5.61923076923079,6.792257220928509
S5358,1995,5.603205128205149,6.803683902055812
S5358,1996,5.5185897435897635,6.795656409630431
S5358,1997,5.433333333333354,6.786523046249021
S5358,1998,5.436538461538483,6.8191379253681115
S5358,1999,5.432051282051303,6.859932689177707
S5358,2000,5.5519230769230985,6.94983590932995
S5358,2001,5.621153846153868,7.03100269024191
S5358,2002,5.729487179487202,7.0751714070638245
S5358,2003,5.811538461538484,7.148248095390147
S5358,2004,5.6230769230769475,7.1233090229523714
S5358,2005,5.735897435897461,7.147180834683528
S5358,2006,5.685897435897461,7.128398602097146
S5358,2007,5.613461538461563,7.1623873756045615
S5358,2008,5.746153846153872,NA
S5358,2009,5.816025641025667,NA
S5358,2010,5.860897435897461,NA
S5358,2011,5.885897435897461,NA
S5358,2012,5.927564102564128,NA
S5358,2013,5.909054487179512,NA
