BioRealm;HydroBasin;Country;SiteID_Orig;SiteID_Dest;TotLong_Meters
Palearctic;2080022150;FRA;S4863;S3257;79917.83591
Palearctic;2080022150;FRA;S4863;S2541;132421.3586
Palearctic;2080022150;FRA;S4863;S2515;139442.0329
Palearctic;2080022150;FRA;S4863;S3270;146983.0422
Palearctic;2080022150;FRA;S4863;S2543;150717.6366
Palearctic;2080022150;FRA;S4863;S3867;215160.509
Palearctic;2080022150;FRA;S4863;S4864;220904.637
Palearctic;2080022150;FRA;S4863;S3159;233537.8883
Palearctic;2080022150;FRA;S4863;S3175;242292.3113
Palearctic;2080022150;FRA;S4863;S3283;267214.6787
Palearctic;2080022150;FRA;S4863;S2467;333058.2696
Palearctic;2080022150;FRA;S4863;S2523;341969.4181
Palearctic;2080022150;FRA;S4863;S2552;352049.6923
Palearctic;2080022150;FRA;S4863;S1558;389440.1776
Palearctic;2080022150;FRA;S4863;S2545;392538.2751
Palearctic;2080022150;FRA;S4863;S2528;405574.4466
Palearctic;2080022150;FRA;S4864;S4864;0
Palearctic;2080022150;FRA;S4864;S3270;73921.59478
Palearctic;2080022150;FRA;S4864;S3159;106356.4922
Palearctic;2080022150;FRA;S4864;S3175;115110.9151
Palearctic;2080022150;FRA;S4864;S3257;152174.7697
Palearctic;2080022150;FRA;S4864;S3260;157085.1952
Palearctic;2080022150;FRA;S4864;S4857;192073.0235
Palearctic;2080022150;FRA;S4864;S4863;220904.637
Palearctic;2080022150;FRA;S4864;S3283;296792.7449
Palearctic;2080022150;FRA;S4864;S2541;353325.9956
Palearctic;2080022150;FRA;S4864;S2515;360346.6699
Palearctic;2080022150;FRA;S4864;S2467;362636.3358
Palearctic;2080022150;FRA;S4864;S2523;371547.4843
Palearctic;2080022150;FRA;S4864;S2543;371622.2737
Palearctic;2080022150;FRA;S4864;S2552;381627.7585
Palearctic;2080022150;FRA;S4864;S1558;419018.2439
Palearctic;2080022150;FRA;S4864;S2545;422116.3414
Palearctic;2080022150;FRA;S4864;S2528;435152.5129
Palearctic;2080022150;FRA;S4864;S3867;436065.146
Palearctic;2080023010;FRA;S26;S26;0
Palearctic;2080023010;FRA;S26;S42;42989.91001
Palearctic;2080023010;FRA;S26;S5;81588.18524
Palearctic;2080023010;FRA;S26;S7;89184.20128
Palearctic;2080023010;FRA;S26;S6;89673.69984
Palearctic;2080023010;FRA;S26;S8;94234.90801
Palearctic;2080023010;FRA;S26;S62;126435.3853
Palearctic;2080023010;FRA;S26;S63;142649.7744
Palearctic;2080023010;FRA;S26;S3901;619432.7523
Palearctic;2080023010;FRA;S26;S3870;697938.5958
Palearctic;2080023010;FRA;S26;S3957;719275.9628
Palearctic;2080023010;FRA;S26;S3972;778112.3326
Palearctic;2080023010;FRA;S26;S3966;844240.02
Palearctic;2080023010;FRA;S5;S5;0
Palearctic;2080023010;FRA;S5;S7;7596.01604
Palearctic;2080023010;FRA;S5;S6;8085.5146
Palearctic;2080023010;FRA;S5;S42;38598.27523
Palearctic;2080023010;FRA;S5;S8;50158.873
Palearctic;2080023010;FRA;S5;S26;81588.18524
Palearctic;2080023010;FRA;S5;S62;82359.35029
Palearctic;2080023010;FRA;S5;S63;157297.3763
Palearctic;2080023010;FRA;S5;S3901;575356.7173
Palearctic;2080023010;FRA;S5;S3870;653862.5607
Palearctic;2080023010;FRA;S5;S3957;675199.9278
Palearctic;2080023010;FRA;S5;S3972;734036.2976
Palearctic;2080023010;FRA;S5;S3966;800163.985
Palearctic;2080023010;FRA;S6;S6;0
Palearctic;2080023010;FRA;S6;S7;489.4985596
Palearctic;2080023010;FRA;S6;S5;8085.5146
Palearctic;2080023010;FRA;S6;S42;46683.78983
Palearctic;2080023010;FRA;S6;S8;58244.3876
Palearctic;2080023010;FRA;S6;S26;89673.69984
Palearctic;2080023010;FRA;S6;S62;90444.86489
Palearctic;2080023010;FRA;S6;S63;165382.8909
Palearctic;2080023010;FRA;S6;S3901;583442.2319
Palearctic;2080023010;FRA;S6;S3870;661948.0753
Palearctic;2080023010;FRA;S6;S3957;683285.4424
Palearctic;2080023010;FRA;S6;S3972;742121.8122
Palearctic;2080023010;FRA;S6;S3966;808249.4996
Palearctic;2080023010;FRA;S42;S42;0
Palearctic;2080023010;FRA;S42;S5;38598.27523
Palearctic;2080023010;FRA;S42;S26;42989.91001
Palearctic;2080023010;FRA;S42;S7;46194.29127
Palearctic;2080023010;FRA;S42;S6;46683.78983
Palearctic;2080023010;FRA;S42;S8;51244.99801
Palearctic;2080023010;FRA;S42;S62;83445.4753
Palearctic;2080023010;FRA;S42;S63;118699.1011
Palearctic;2080023010;FRA;S42;S3901;576442.8423
Palearctic;2080023010;FRA;S42;S3870;654948.6857
Palearctic;2080023010;FRA;S42;S3957;676286.0528
Palearctic;2080023010;FRA;S42;S3972;735122.4226
Palearctic;2080023010;FRA;S42;S3966;801250.11
Palearctic;2080023010;FRA;S7;S7;0
Palearctic;2080023010;FRA;S7;S6;489.4985596
Palearctic;2080023010;FRA;S7;S5;7596.01604
Palearctic;2080023010;FRA;S7;S42;46194.29127
Palearctic;2080023010;FRA;S7;S8;57754.88904
Palearctic;2080023010;FRA;S7;S26;89184.20128
Palearctic;2080023010;FRA;S7;S62;89955.36633
Palearctic;2080023010;FRA;S7;S63;164893.3924
Palearctic;2080023010;FRA;S7;S3901;582952.7333
Palearctic;2080023010;FRA;S7;S3870;661458.5768
Palearctic;2080023010;FRA;S7;S3957;682795.9438
Palearctic;2080023010;FRA;S7;S3972;741632.3136
Palearctic;2080023010;FRA;S7;S3966;807760.001
Palearctic;2080023010;FRA;S62;S62;0
Palearctic;2080023010;FRA;S62;S8;62328.04667
Palearctic;2080023010;FRA;S62;S5;82359.35029
Palearctic;2080023010;FRA;S62;S42;83445.4753
Palearctic;2080023010;FRA;S62;S7;89955.36633
Palearctic;2080023010;FRA;S62;S6;90444.86489
Palearctic;2080023010;FRA;S62;S26;126435.3853
Palearctic;2080023010;FRA;S62;S63;202144.5764
Palearctic;2080023010;FRA;S62;S3901;587525.8909
Palearctic;2080023010;FRA;S62;S3870;666031.7344
Palearctic;2080023010;FRA;S62;S3957;687369.1015
Palearctic;2080023010;FRA;S62;S3972;746205.4713
Palearctic;2080023010;FRA;S62;S3966;812333.1587
Palearctic;2080023010;FRA;S63;S63;0
Palearctic;2080023010;FRA;S63;S42;118699.1011
Palearctic;2080023010;FRA;S63;S26;142649.7744
Palearctic;2080023010;FRA;S63;S5;157297.3763
Palearctic;2080023010;FRA;S63;S7;164893.3924
Palearctic;2080023010;FRA;S63;S6;165382.8909
Palearctic;2080023010;FRA;S63;S8;169944.0991
Palearctic;2080023010;FRA;S63;S62;202144.5764
Palearctic;2080023010;FRA;S63;S3901;695141.9434
Palearctic;2080023010;FRA;S63;S3870;773647.7868
Palearctic;2080023010;FRA;S63;S3957;794985.1539
Palearctic;2080023010;FRA;S63;S3972;853821.5237
Palearctic;2080023010;FRA;S63;S3966;919949.2111
Palearctic;2080023010;FRA;S8;S8;0
Palearctic;2080023010;FRA;S8;S5;50158.873
Palearctic;2080023010;FRA;S8;S42;51244.99801
Palearctic;2080023010;FRA;S8;S7;57754.88904
Palearctic;2080023010;FRA;S8;S6;58244.3876
Palearctic;2080023010;FRA;S8;S62;62328.04667
Palearctic;2080023010;FRA;S8;S26;94234.90801
Palearctic;2080023010;FRA;S8;S63;169944.0991
Palearctic;2080023010;FRA;S8;S3901;525197.8443
Palearctic;2080023010;FRA;S8;S3870;603703.6877
Palearctic;2080023010;FRA;S8;S3957;625041.0548
Palearctic;2080023010;FRA;S8;S3972;683877.4246
Palearctic;2080023010;FRA;S8;S3966;750005.112
Palearctic;2080023010;FRA;S3870;S3870;0
Palearctic;2080023010;FRA;S3870;S3901;78505.84347
Palearctic;2080023010;FRA;S3870;S3972;179203.3336
Palearctic;2080023010;FRA;S3870;S3966;245331.021
Palearctic;2080023010;FRA;S3870;S3957;269867.8736
Palearctic;2080023010;FRA;S3870;S8;603703.6877
Palearctic;2080023010;FRA;S3870;S5;653862.5607
Palearctic;2080023010;FRA;S3870;S42;654948.6857
Palearctic;2080023010;FRA;S3870;S7;661458.5768
Palearctic;2080023010;FRA;S3870;S6;661948.0753
Palearctic;2080023010;FRA;S3870;S62;666031.7344
Palearctic;2080023010;FRA;S3870;S26;697938.5958
Palearctic;2080023010;FRA;S3870;S63;773647.7868
Palearctic;2080023010;FRA;S3901;S3901;0
Palearctic;2080023010;FRA;S3901;S3870;78505.84347
Palearctic;2080023010;FRA;S3901;S3972;158679.5803
Palearctic;2080023010;FRA;S3901;S3957;191362.0301
Palearctic;2080023010;FRA;S3901;S3966;224807.2677
Palearctic;2080023010;FRA;S3901;S8;525197.8443
Palearctic;2080023010;FRA;S3901;S5;575356.7173
Palearctic;2080023010;FRA;S3901;S42;576442.8423
Palearctic;2080023010;FRA;S3901;S7;582952.7333
Palearctic;2080023010;FRA;S3901;S6;583442.2319
Palearctic;2080023010;FRA;S3901;S62;587525.8909
Palearctic;2080023010;FRA;S3901;S26;619432.7523
Palearctic;2080023010;FRA;S3901;S63;695141.9434
Palearctic;2080023010;FRA;S3957;S3957;0
Palearctic;2080023010;FRA;S3957;S3901;191362.0301
Palearctic;2080023010;FRA;S3957;S3870;269867.8736
Palearctic;2080023010;FRA;S3957;S3972;350041.6105
Palearctic;2080023010;FRA;S3957;S3966;416169.2979
Palearctic;2080023010;FRA;S3957;S8;625041.0548
Palearctic;2080023010;FRA;S3957;S5;675199.9278
Palearctic;2080023010;FRA;S3957;S42;676286.0528
Palearctic;2080023010;FRA;S3957;S7;682795.9438
Palearctic;2080023010;FRA;S3957;S6;683285.4424
Palearctic;2080023010;FRA;S3957;S62;687369.1015
Palearctic;2080023010;FRA;S3957;S26;719275.9628
Palearctic;2080023010;FRA;S3957;S63;794985.1539
Palearctic;2080023010;FRA;S3966;S3966;0
Palearctic;2080023010;FRA;S3966;S3972;182441.5785
Palearctic;2080023010;FRA;S3966;S3901;224807.2677
Palearctic;2080023010;FRA;S3966;S3870;245331.021
Palearctic;2080023010;FRA;S3966;S3957;416169.2979
Palearctic;2080023010;FRA;S3966;S8;750005.112
Palearctic;2080023010;FRA;S3966;S5;800163.985
Palearctic;2080023010;FRA;S3966;S42;801250.11
Palearctic;2080023010;FRA;S3966;S7;807760.001
Palearctic;2080023010;FRA;S3966;S6;808249.4996
Palearctic;2080023010;FRA;S3966;S62;812333.1587
Palearctic;2080023010;FRA;S3966;S26;844240.02
Palearctic;2080023010;FRA;S3966;S63;919949.2111
Palearctic;2080023010;FRA;S3972;S3972;0
Palearctic;2080023010;FRA;S3972;S3901;158679.5803
Palearctic;2080023010;FRA;S3972;S3870;179203.3336
Palearctic;2080023010;FRA;S3972;S3966;182441.5785
Palearctic;2080023010;FRA;S3972;S3957;350041.6105
Palearctic;2080023010;FRA;S3972;S8;683877.4246
Palearctic;2080023010;FRA;S3972;S5;734036.2976
Palearctic;2080023010;FRA;S3972;S42;735122.4226
Palearctic;2080023010;FRA;S3972;S7;741632.3136
Palearctic;2080023010;FRA;S3972;S6;742121.8122
Palearctic;2080023010;FRA;S3972;S62;746205.4713
Palearctic;2080023010;FRA;S3972;S26;778112.3326
Palearctic;2080023010;FRA;S3972;S63;853821.5237
Palearctic;2080029400;FIN;S10015;S10015;0
Palearctic;2080029400;FIN;S10015;S12306;3097.690312
Palearctic;2080029400;FIN;S10015;S12298;3642.521507
Palearctic;2080029400;FIN;S10015;S10038;6925.817072
Palearctic;2080029400;FIN;S10015;S12317;9256.302758
Palearctic;2080029400;FIN;S10015;S11928;9791.606474
Palearctic;2080029400;FIN;S10015;S11924;10388.64548
Palearctic;2080029400;FIN;S10015;S12290;11272.99696
Palearctic;2080029400;FIN;S10015;S12211;15852.00244
Palearctic;2080029400;FIN;S10015;S11887;15997.12386
Palearctic;2080029400;FIN;S10038;S10038;0
Palearctic;2080029400;FIN;S10038;S11928;2865.789402
Palearctic;2080029400;FIN;S10038;S10015;6925.817072
Palearctic;2080029400;FIN;S10038;S11887;9071.306784
Palearctic;2080029400;FIN;S10038;S12306;10023.50738
Palearctic;2080029400;FIN;S10038;S12298;10568.33858
Palearctic;2080029400;FIN;S10038;S12317;16182.11983
Palearctic;2080029400;FIN;S10038;S11924;17314.46256
Palearctic;2080029400;FIN;S10038;S12290;18198.81403
Palearctic;2080029400;FIN;S10038;S12211;22777.81951
Palearctic;2080029400;FIN;S11887;S11887;0
Palearctic;2080029400;FIN;S11887;S11928;6205.517383
Palearctic;2080029400;FIN;S11887;S10038;9071.306784
Palearctic;2080029400;FIN;S11887;S10015;15997.12386
Palearctic;2080029400;FIN;S11887;S12306;19094.81417
Palearctic;2080029400;FIN;S11887;S12298;19639.64536
Palearctic;2080029400;FIN;S11887;S12317;25253.42661
Palearctic;2080029400;FIN;S11887;S11924;26385.76934
Palearctic;2080029400;FIN;S11887;S12290;27270.12081
Palearctic;2080029400;FIN;S11887;S12211;31849.1263
Palearctic;2080029400;FIN;S11924;S11924;0
Palearctic;2080029400;FIN;S11924;S12317;1132.342726
Palearctic;2080029400;FIN;S11924;S12290;2167.024006
Palearctic;2080029400;FIN;S11924;S12211;6746.029493
Palearctic;2080029400;FIN;S11924;S12298;6746.123978
Palearctic;2080029400;FIN;S11924;S12306;7290.955172
Palearctic;2080029400;FIN;S11924;S10015;10388.64548
Palearctic;2080029400;FIN;S11924;S10038;17314.46256
Palearctic;2080029400;FIN;S11924;S11928;20180.25196
Palearctic;2080029400;FIN;S11924;S11887;26385.76934
Palearctic;2080029400;FIN;S11928;S11928;0
Palearctic;2080029400;FIN;S11928;S10038;2865.789402
Palearctic;2080029400;FIN;S11928;S11887;6205.517383
Palearctic;2080029400;FIN;S11928;S10015;9791.606474
Palearctic;2080029400;FIN;S11928;S12306;12889.29679
Palearctic;2080029400;FIN;S11928;S12298;13434.12798
Palearctic;2080029400;FIN;S11928;S12317;19047.90923
Palearctic;2080029400;FIN;S11928;S11924;20180.25196
Palearctic;2080029400;FIN;S11928;S12290;21064.60343
Palearctic;2080029400;FIN;S11928;S12211;25643.60892
Palearctic;2080029400;FIN;S12211;S12211;0
Palearctic;2080029400;FIN;S12211;S12290;4579.005487
Palearctic;2080029400;FIN;S12211;S12317;6595.699684
Palearctic;2080029400;FIN;S12211;S11924;6746.029493
Palearctic;2080029400;FIN;S12211;S12298;12209.48094
Palearctic;2080029400;FIN;S12211;S12306;12754.31213
Palearctic;2080029400;FIN;S12211;S10015;15852.00244
Palearctic;2080029400;FIN;S12211;S10038;22777.81951
Palearctic;2080029400;FIN;S12211;S11928;25643.60892
Palearctic;2080029400;FIN;S12211;S11887;31849.1263
Palearctic;2080029400;FIN;S12290;S12290;0
Palearctic;2080029400;FIN;S12290;S12317;2016.694197
Palearctic;2080029400;FIN;S12290;S11924;2167.024006
Palearctic;2080029400;FIN;S12290;S12211;4579.005487
Palearctic;2080029400;FIN;S12290;S12298;7630.475448
Palearctic;2080029400;FIN;S12290;S12306;8175.306643
Palearctic;2080029400;FIN;S12290;S10015;11272.99696
Palearctic;2080029400;FIN;S12290;S10038;18198.81403
Palearctic;2080029400;FIN;S12290;S11928;21064.60343
Palearctic;2080029400;FIN;S12290;S11887;27270.12081
Palearctic;2080029400;FIN;S12298;S12298;0
Palearctic;2080029400;FIN;S12298;S12306;544.8311946
Palearctic;2080029400;FIN;S12298;S10015;3642.521507
Palearctic;2080029400;FIN;S12298;S12317;5613.781251
Palearctic;2080029400;FIN;S12298;S11924;6746.123978
Palearctic;2080029400;FIN;S12298;S12290;7630.475448
Palearctic;2080029400;FIN;S12298;S10038;10568.33858
Palearctic;2080029400;FIN;S12298;S12211;12209.48094
Palearctic;2080029400;FIN;S12298;S11928;13434.12798
Palearctic;2080029400;FIN;S12298;S11887;19639.64536
Palearctic;2080029400;FIN;S12306;S12306;0
Palearctic;2080029400;FIN;S12306;S12298;544.8311946
Palearctic;2080029400;FIN;S12306;S10015;3097.690312
Palearctic;2080029400;FIN;S12306;S12317;6158.612446
Palearctic;2080029400;FIN;S12306;S11924;7290.955172
Palearctic;2080029400;FIN;S12306;S12290;8175.306643
Palearctic;2080029400;FIN;S12306;S10038;10023.50738
Palearctic;2080029400;FIN;S12306;S12211;12754.31213
Palearctic;2080029400;FIN;S12306;S11928;12889.29679
Palearctic;2080029400;FIN;S12306;S11887;19094.81417
Palearctic;2080029400;FIN;S12317;S12317;0
Palearctic;2080029400;FIN;S12317;S11924;1132.342726
Palearctic;2080029400;FIN;S12317;S12290;2016.694197
Palearctic;2080029400;FIN;S12317;S12298;5613.781251
Palearctic;2080029400;FIN;S12317;S12306;6158.612446
Palearctic;2080029400;FIN;S12317;S12211;6595.699684
Palearctic;2080029400;FIN;S12317;S10015;9256.302758
Palearctic;2080029400;FIN;S12317;S10038;16182.11983
Palearctic;2080029400;FIN;S12317;S11928;19047.90923
Palearctic;2080029400;FIN;S12317;S11887;25253.42661
Palearctic;2080030100;SWE;S8284;S8284;0
Palearctic;2080030100;SWE;S8284;S8286;196.8239832
Palearctic;2080030100;SWE;S8284;S8302;18302.36001
Palearctic;2080030100;SWE;S8284;S8298;32637.48262
Palearctic;2080030100;SWE;S8284;S8295;37245.99166
Palearctic;2080030100;SWE;S8284;S8330;60202.59325
Palearctic;2080030100;SWE;S8284;S8341;62184.20784
Palearctic;2080030100;SWE;S8284;S8355;70751.00974
Palearctic;2080030100;SWE;S8284;S8362;78203.67193
Palearctic;2080030100;SWE;S8284;S8387;97073.61602
Palearctic;2080030100;SWE;S8284;S8433;98359.51274
Palearctic;2080030100;SWE;S8284;S8391;100553.3348
Palearctic;2080030100;SWE;S8284;S8379;139846.8143
Palearctic;2080030100;SWE;S8284;S8390;153661.9963
Palearctic;2080030100;SWE;S8284;S8388;161372.4152
Palearctic;2080030100;SWE;S8284;S8392;168284.8362
Palearctic;2080030100;SWE;S8284;S8477;181447.233
Palearctic;2080030100;SWE;S8284;S8476;181493.4395
Palearctic;2080030100;SWE;S8284;S8478;182295.0122
Palearctic;2080030100;SWE;S8284;S8484;203433.5044
Palearctic;2080030100;SWE;S8284;S8485;203657.1346
Palearctic;2080030100;SWE;S8284;S8486;204998.5895
Palearctic;2080030100;SWE;S8284;S8490;205164.6557
Palearctic;2080030100;SWE;S8284;S8492;217188.7302
Palearctic;2080030100;SWE;S8284;S8494;217577.6564
Palearctic;2080030100;SWE;S8284;S8493;217600.1019
Palearctic;2080030100;SWE;S8284;S8496;218037.6844
Palearctic;2080030100;SWE;S8286;S8286;0
Palearctic;2080030100;SWE;S8286;S8284;196.8239832
Palearctic;2080030100;SWE;S8286;S8302;18105.53603
Palearctic;2080030100;SWE;S8286;S8298;32440.65863
Palearctic;2080030100;SWE;S8286;S8295;37049.16768
Palearctic;2080030100;SWE;S8286;S8330;60005.76927
Palearctic;2080030100;SWE;S8286;S8341;61987.38386
Palearctic;2080030100;SWE;S8286;S8355;70554.18576
Palearctic;2080030100;SWE;S8286;S8362;78006.84795
Palearctic;2080030100;SWE;S8286;S8387;96876.79204
Palearctic;2080030100;SWE;S8286;S8433;98556.33672
Palearctic;2080030100;SWE;S8286;S8391;100356.5108
Palearctic;2080030100;SWE;S8286;S8379;139649.9903
Palearctic;2080030100;SWE;S8286;S8390;153465.1723
Palearctic;2080030100;SWE;S8286;S8388;161175.5912
Palearctic;2080030100;SWE;S8286;S8392;168088.0122
Palearctic;2080030100;SWE;S8286;S8477;181250.409
Palearctic;2080030100;SWE;S8286;S8476;181296.6155
Palearctic;2080030100;SWE;S8286;S8478;182098.1882
Palearctic;2080030100;SWE;S8286;S8484;203236.6804
Palearctic;2080030100;SWE;S8286;S8485;203460.3106
Palearctic;2080030100;SWE;S8286;S8486;204801.7656
Palearctic;2080030100;SWE;S8286;S8490;204967.8318
Palearctic;2080030100;SWE;S8286;S8492;216991.9062
Palearctic;2080030100;SWE;S8286;S8494;217380.8324
Palearctic;2080030100;SWE;S8286;S8493;217403.2779
Palearctic;2080030100;SWE;S8286;S8496;217840.8605
Palearctic;2080030100;SWE;S8295;S8295;0
Palearctic;2080030100;SWE;S8295;S8298;4608.509043
Palearctic;2080030100;SWE;S8295;S8302;18943.63165
Palearctic;2080030100;SWE;S8295;S8330;22956.60159
Palearctic;2080030100;SWE;S8295;S8341;24938.21618
Palearctic;2080030100;SWE;S8295;S8355;33505.01808
Palearctic;2080030100;SWE;S8295;S8286;37049.16768
Palearctic;2080030100;SWE;S8295;S8284;37245.99166
Palearctic;2080030100;SWE;S8295;S8362;40957.68027
Palearctic;2080030100;SWE;S8295;S8387;59827.62436
Palearctic;2080030100;SWE;S8295;S8391;63307.34312
Palearctic;2080030100;SWE;S8295;S8379;102600.8226
Palearctic;2080030100;SWE;S8295;S8390;116416.0046
Palearctic;2080030100;SWE;S8295;S8388;124126.4236
Palearctic;2080030100;SWE;S8295;S8392;131038.8446
Palearctic;2080030100;SWE;S8295;S8433;135605.5044
Palearctic;2080030100;SWE;S8295;S8477;144201.2414
Palearctic;2080030100;SWE;S8295;S8476;144247.4479
Palearctic;2080030100;SWE;S8295;S8478;145049.0205
Palearctic;2080030100;SWE;S8295;S8484;166187.5128
Palearctic;2080030100;SWE;S8295;S8485;166411.1429
Palearctic;2080030100;SWE;S8295;S8486;167752.5979
Palearctic;2080030100;SWE;S8295;S8490;167918.6641
Palearctic;2080030100;SWE;S8295;S8492;179942.7385
Palearctic;2080030100;SWE;S8295;S8494;180331.6647
Palearctic;2080030100;SWE;S8295;S8493;180354.1102
Palearctic;2080030100;SWE;S8295;S8496;180791.6928
Palearctic;2080030100;SWE;S8298;S8298;0
Palearctic;2080030100;SWE;S8298;S8295;4608.509043
Palearctic;2080030100;SWE;S8298;S8302;14335.1226
Palearctic;2080030100;SWE;S8298;S8330;27565.11063
Palearctic;2080030100;SWE;S8298;S8341;29546.72523
Palearctic;2080030100;SWE;S8298;S8286;32440.65863
Palearctic;2080030100;SWE;S8298;S8284;32637.48262
Palearctic;2080030100;SWE;S8298;S8355;38113.52713
Palearctic;2080030100;SWE;S8298;S8362;45566.18932
Palearctic;2080030100;SWE;S8298;S8387;64436.1334
Palearctic;2080030100;SWE;S8298;S8391;67915.85216
Palearctic;2080030100;SWE;S8298;S8379;107209.3317
Palearctic;2080030100;SWE;S8298;S8390;121024.5137
Palearctic;2080030100;SWE;S8298;S8388;128734.9326
Palearctic;2080030100;SWE;S8298;S8433;130996.9954
Palearctic;2080030100;SWE;S8298;S8392;135647.3536
Palearctic;2080030100;SWE;S8298;S8477;148809.7504
Palearctic;2080030100;SWE;S8298;S8476;148855.9569
Palearctic;2080030100;SWE;S8298;S8478;149657.5296
Palearctic;2080030100;SWE;S8298;S8484;170796.0218
Palearctic;2080030100;SWE;S8298;S8485;171019.6519
Palearctic;2080030100;SWE;S8298;S8486;172361.1069
Palearctic;2080030100;SWE;S8298;S8490;172527.1731
Palearctic;2080030100;SWE;S8298;S8492;184551.2475
Palearctic;2080030100;SWE;S8298;S8494;184940.1737
Palearctic;2080030100;SWE;S8298;S8493;184962.6193
Palearctic;2080030100;SWE;S8298;S8496;185400.2018
Palearctic;2080030100;SWE;S8302;S8302;0
Palearctic;2080030100;SWE;S8302;S8298;14335.1226
Palearctic;2080030100;SWE;S8302;S8286;18105.53603
Palearctic;2080030100;SWE;S8302;S8284;18302.36001
Palearctic;2080030100;SWE;S8302;S8295;18943.63165
Palearctic;2080030100;SWE;S8302;S8330;41900.23324
Palearctic;2080030100;SWE;S8302;S8341;43881.84783
Palearctic;2080030100;SWE;S8302;S8355;52448.64973
Palearctic;2080030100;SWE;S8302;S8362;59901.31192
Palearctic;2080030100;SWE;S8302;S8387;78771.25601
Palearctic;2080030100;SWE;S8302;S8391;82250.97477
Palearctic;2080030100;SWE;S8302;S8433;116661.8728
Palearctic;2080030100;SWE;S8302;S8379;121544.4543
Palearctic;2080030100;SWE;S8302;S8390;135359.6363
Palearctic;2080030100;SWE;S8302;S8388;143070.0552
Palearctic;2080030100;SWE;S8302;S8392;149982.4762
Palearctic;2080030100;SWE;S8302;S8477;163144.873
Palearctic;2080030100;SWE;S8302;S8476;163191.0795
Palearctic;2080030100;SWE;S8302;S8478;163992.6522
Palearctic;2080030100;SWE;S8302;S8484;185131.1444
Palearctic;2080030100;SWE;S8302;S8485;185354.7745
Palearctic;2080030100;SWE;S8302;S8486;186696.2295
Palearctic;2080030100;SWE;S8302;S8490;186862.2957
Palearctic;2080030100;SWE;S8302;S8492;198886.3702
Palearctic;2080030100;SWE;S8302;S8494;199275.2963
Palearctic;2080030100;SWE;S8302;S8493;199297.7419
Palearctic;2080030100;SWE;S8302;S8496;199735.3244
Palearctic;2080030100;SWE;S8330;S8330;0
Palearctic;2080030100;SWE;S8330;S8341;1981.614594
Palearctic;2080030100;SWE;S8330;S8355;12511.04459
Palearctic;2080030100;SWE;S8330;S8362;19963.70678
Palearctic;2080030100;SWE;S8330;S8295;22956.60159
Palearctic;2080030100;SWE;S8330;S8298;27565.11063
Palearctic;2080030100;SWE;S8330;S8387;38833.65087
Palearctic;2080030100;SWE;S8330;S8302;41900.23324
Palearctic;2080030100;SWE;S8330;S8391;42313.36963
Palearctic;2080030100;SWE;S8330;S8286;60005.76927
Palearctic;2080030100;SWE;S8330;S8284;60202.59325
Palearctic;2080030100;SWE;S8330;S8379;79644.22104
Palearctic;2080030100;SWE;S8330;S8390;93459.40303
Palearctic;2080030100;SWE;S8330;S8388;101169.822
Palearctic;2080030100;SWE;S8330;S8392;108082.243
Palearctic;2080030100;SWE;S8330;S8477;123207.2679
Palearctic;2080030100;SWE;S8330;S8476;123253.4744
Palearctic;2080030100;SWE;S8330;S8478;124055.047
Palearctic;2080030100;SWE;S8330;S8484;145193.5393
Palearctic;2080030100;SWE;S8330;S8485;145417.1694
Palearctic;2080030100;SWE;S8330;S8486;146758.6244
Palearctic;2080030100;SWE;S8330;S8490;146924.6906
Palearctic;2080030100;SWE;S8330;S8433;158562.106
Palearctic;2080030100;SWE;S8330;S8492;158948.765
Palearctic;2080030100;SWE;S8330;S8494;159337.6912
Palearctic;2080030100;SWE;S8330;S8493;159360.1367
Palearctic;2080030100;SWE;S8330;S8496;159797.7193
Palearctic;2080030100;SWE;S8341;S8341;0
Palearctic;2080030100;SWE;S8341;S8330;1981.614594
Palearctic;2080030100;SWE;S8341;S8355;14492.65919
Palearctic;2080030100;SWE;S8341;S8362;21945.32137
Palearctic;2080030100;SWE;S8341;S8295;24938.21618
Palearctic;2080030100;SWE;S8341;S8298;29546.72523
Palearctic;2080030100;SWE;S8341;S8387;40815.26546
Palearctic;2080030100;SWE;S8341;S8302;43881.84783
Palearctic;2080030100;SWE;S8341;S8391;44294.98422
Palearctic;2080030100;SWE;S8341;S8286;61987.38386
Palearctic;2080030100;SWE;S8341;S8284;62184.20784
Palearctic;2080030100;SWE;S8341;S8379;77662.60645
Palearctic;2080030100;SWE;S8341;S8390;91477.78844
Palearctic;2080030100;SWE;S8341;S8388;99188.20738
Palearctic;2080030100;SWE;S8341;S8392;106100.6284
Palearctic;2080030100;SWE;S8341;S8477;125188.8825
Palearctic;2080030100;SWE;S8341;S8476;125235.089
Palearctic;2080030100;SWE;S8341;S8478;126036.6616
Palearctic;2080030100;SWE;S8341;S8484;147175.1539
Palearctic;2080030100;SWE;S8341;S8485;147398.784
Palearctic;2080030100;SWE;S8341;S8486;148740.239
Palearctic;2080030100;SWE;S8341;S8490;148906.3052
Palearctic;2080030100;SWE;S8341;S8433;160543.7206
Palearctic;2080030100;SWE;S8341;S8492;160930.3796
Palearctic;2080030100;SWE;S8341;S8494;161319.3058
Palearctic;2080030100;SWE;S8341;S8493;161341.7513
Palearctic;2080030100;SWE;S8341;S8496;161779.3339
